"","Dim.1","Dim.2","Dim.3"
"KILIN_HUMAN",0.0145419220755783,0.000128849404883977,0.000117198747486846
"KLRB1_HUMAN",0.000589928263805361,0.00362227643031272,0.0131304443668763
"NKG2C_HUMAN",0.0123410206909157,3.12652015904913e-06,0.00285616754401108
"NKG2E_HUMAN",0.00130994411468455,0.0121590012695574,0.00362145802799114
"NKG2F_HUMAN",0.00333288564854527,0.0102312179770827,0.00317552095853902
"KLRD1_HUMAN",0.013424252963091,0.00102321214310513,0.000536667669950153
"KLRF1_HUMAN",0.0075871765437566,0.00605718876282201,0.002359219215059
"KLRF2_HUMAN",0.00687953129828482,0.00560005216301913,0.00366233623799379
"F5H207_HUMAN",0.00351273925738655,0.0131181492158081,3.53050863235279e-05
"KLRG2_HUMAN",0.00457132197487021,0.000248698780939058,0.0118264443446743
"NKG2D_HUMAN",0.000396167820182936,0.00155006158497436,0.0154611915902786
"KMO_HUMAN",0.00548175697234112,0.00558867268589591,0.0053324209355659
"KMT2A_HUMAN",0.0131333569442236,1.28982894343193e-07,0.00191904918514392
"KMT2B_HUMAN",0.0145679116368872,4.56089712034797e-05,0.000170750707607741
"KMT2C_HUMAN",0.0143223113284061,2.45521301274489e-05,0.000483518773520732
"KMT2D_HUMAN",0.00950074087052032,0.00600431483030749,0.000142257849669827
"KMT2E_HUMAN",0.0140257433597805,0.000840543996845459,8.15242585284204e-06
"KMT5A_HUMAN",0.00687125326052261,0.00850337525609658,0.000728732242831618
"KMT5B_HUMAN",0.00697833869281571,0.0066284180535948,0.00250252437855357
"KMT5C_HUMAN",0.0123459529922402,0.000331544541245287,0.00251736062784485
"KNCN_HUMAN",0.0140033072662655,1.14761829749622e-05,0.000875293923176796
"KNDC1_HUMAN",0.0035521040561401,0.000237132795917707,0.0130475368999183
"KNG1_HUMAN",0.0069759417940874,0.000591490797212725,0.0086256831971659
"KNL1_HUMAN",0.00831610927867582,0.00530243931036304,0.00225946895007276
"KNOP1_HUMAN",0.0141713938888172,0.000529047284132809,0.000151128206667673
"SKAP_HUMAN",0.0136511817397653,0.00128217287852039,4.86452499236676e-06
"KNTC1_HUMAN",0.00682752016121235,0.00547937855545417,0.0038463912167231
"IMA5_HUMAN",0.000720975880150294,0.00842116479415227,0.00810977310224121
"IMA1_HUMAN",0.00378830405238705,0.0100661687835474,0.00280246709214641
"IMA4_HUMAN",0.000839425540395465,0.000699883845338888,0.0157971593077044
"IMA3_HUMAN",0.00126366449308571,0.0125816010486469,0.0032479346303366
"IMA6_HUMAN",0.00218600249580696,0.0120226912446751,0.00272015196575085
"IMA7_HUMAN",0.00164640566990429,0.00742464887133071,0.00802197256557275
"IMA8_HUMAN",0.00243828661425983,0.00706017017582853,0.0074518687220559
"IMB1_HUMAN",0.0108631230903709,0.00454121102276993,9.01831340392581e-06
"KPRP_HUMAN",0.00340208799835815,0.0110936898794647,0.00221902283116721
"KPTN_HUMAN",0.00865249388537475,0.00562627430521348,0.00153201914790193
"RASK_HUMAN",0.00207496053343981,0.0142936798604683,0.00054955274759286
"KRBA1_HUMAN",0.00402025257291174,0.0125573460551414,1.6577759106516e-06
"KRBA2_HUMAN",0.00912662000856892,0.00012652562363228,0.00654515455774645
"KRBX1_HUMAN",0.00998925254574059,4.55962470644346e-05,0.00560363349645458
"KRBX4_HUMAN",3.82458943972209e-05,0.00438189289724126,0.0130149415705903
"KRCC1_HUMAN",0.0117108419561112,0.00352736145186266,3.09998010519587e-05
"KREM1_HUMAN",0.00285181830882565,0.00919000474256811,0.00480193333056283
"KREM2_HUMAN",0.013554851790495,0.000946995579576585,0.000458973199946728
"KRI1_HUMAN",0.000413725285034909,0.0147015379739561,0.00210722208834027
"KRIT1_HUMAN",0.012868033240603,0.000295606652908583,0.00193431354086016
"KRR1_HUMAN",0.0144093127755593,2.27246989811314e-05,0.000382138702639934
"K2C1_HUMAN",0.00201582926515202,0.0146045990139199,0.0003045019044546
"K1C10_HUMAN",0.011100259323699,0.00418039648414068,9.34395423422996e-05
"K1C12_HUMAN",0.000362989801227023,0.00415875313927032,0.0128558342602708
"K1C13_HUMAN",0.00998925254574059,4.55962470644346e-05,0.00560363349645458
"K1C14_HUMAN",0.00920631555054192,0.000501367470575617,0.00607057123326932
"K1C15_HUMAN",0.0013470219247344,0.0012354632825544,0.0146518866066896
"K1C16_HUMAN",0.00416364201256201,0.01075367334923,0.00166010375813317
"K1C17_HUMAN",0.000955897559947731,0.00250397927477529,0.0138299426328541
"K1C18_HUMAN",0.0096009903897052,0.00553262948285685,0.000501506117736289
"K1C19_HUMAN",0.013871449103868,0.000212970735275433,0.000827474232695836
"K22E_HUMAN",0.00326677540730546,0.00921619932536535,0.00428300396541256
"K1C20_HUMAN",0.00817525600741863,0.00163314495133087,0.00614657827016466
"KT222_HUMAN",0.008375964128418,0.00705535903179605,0.00041131473711582
"K1C23_HUMAN",0.00617486125674658,0.00360519936705148,0.00652087951302065
"K1C24_HUMAN",4.59872434657947e-05,0.000600024463342842,0.0168398629832329
"K1C25_HUMAN",0.00305168451114492,3.45206588352066e-05,0.0138467272800178
"K1C26_HUMAN",0.000979394007931374,5.92157074583168e-05,0.0162805954535452
"K1C27_HUMAN",0.000554684031285783,0.0153521233936184,0.00128039368810526
"K1C28_HUMAN",0.0079751461105762,0.00486865668362454,0.00310381783406089
"K2C3_HUMAN",0.00276203329264484,0.0120965821905408,0.0019617432363622
"K1H1_HUMAN",0.0123022783674455,0.000334406455630481,0.00256628189903531
"K1H2_HUMAN",0.00713169444289965,0.00676827082864147,0.00217877349071284
"KT33B_HUMAN",0.00119926052195018,0.0130074964921673,0.00289257573770437
"KRT34_HUMAN",0.0042709913338969,0.00140241401781184,0.0110131543365335
"KRT35_HUMAN",0.005499909384933,0.00510069762679365,0.00580559735600205
"KRT36_HUMAN",0.00290430219462078,0.0114451745849037,0.0024533375815768
"KRT37_HUMAN",0.00433872313966231,0.00377071775241605,0.0085317693620888
"KRT38_HUMAN",0.00785871205568648,0.00462651216833277,0.00348746347107192
"K1C39_HUMAN",0.00401331208649465,0.0125005239288496,6.75001087674065e-05
"K2C4_HUMAN",0.00954745601061714,0.00345258416622257,0.00267380483999217
"K1C40_HUMAN",0.00123338692070037,0.00612307611421449,0.00983159680528521
"K2C5_HUMAN",0.00463626457660519,0.00726436220363441,0.00463681572210304
"K2C6A_HUMAN",3.66003510187623e-06,0.000813680885888412,0.0166734792670085
"K2C7_HUMAN",0.00554183583898458,0.00020283015026541,0.0107213701988093
"K2C71_HUMAN",0.0085735510235531,0.00705199284399343,0.00018027801818195
"K2C72_HUMAN",0.00262066853048074,0.014129581828146,6.84002433578295e-05
"K2C73_HUMAN",0.00523552951149593,0.00508635849719856,0.0061338380662041
"K2C74_HUMAN",0.00337854677840843,0.00372563248652366,0.00971678763798127
"K2C75_HUMAN",0.0118824077129362,0.000722330615416287,0.00267120258603083
"K22O_HUMAN",0.00557654575372294,0.0103926515355673,0.000349612281881597
"K2C1B_HUMAN",0.00355708453590095,0.0101499284390692,0.00299190711808012
"K2C78_HUMAN",0.00962413697828161,5.51975732958449e-05,0.00602713236422762
"K2C79_HUMAN",0.00282867814117823,0.000698706584694678,0.013437978243821
"K2C8_HUMAN",0.0147257456957464,2.78852771214791e-05,1.43907948892112e-06
"K2C80_HUMAN",0.000517973979135529,0.00742285614385817,0.00936274594496876
"KRT81_HUMAN",0.0067666453768265,0.00412857747609232,0.00528808257912774
"KRT82_HUMAN",0.000385372902434714,0.00278949352621585,0.0142174483517595
"KRT83_HUMAN",3.15730384811194e-05,0.00581683357285731,0.0115680979663112
"KRT84_HUMAN",0.000269639480630669,0.004511761257094,0.012608716161449
"KRT85_HUMAN",0.0146501117541389,6.14931305849883e-05,5.71114806715581e-05
"KRT86_HUMAN",0.0113944824861711,0.000169233553961292,0.00381089380237779
"K1C9_HUMAN",0.0121549631270728,0.00206546098576259,0.000986115372357295
"KRA11_HUMAN",0.00137888441654904,0.00243217118489674,0.0134008418236418
"KRA13_HUMAN",9.43454494362475e-07,0.0124624845452854,0.00486699520998801
"KRA15_HUMAN",0.0141143458937936,0.000730401055122451,1.46842258973209e-05
"KR10A_HUMAN",0.0100643406219149,4.37053199666267e-05,0.0055164537700988
"KR10B_HUMAN",0.00504388132497347,0.00154882391784351,0.00994763901549339
"KR103_HUMAN",0.0130915609225727,0.000665074510518809,0.00129451246450083
"KR104_HUMAN",0.0123324971516496,0.00050095220623397,0.00236157916093593
"KR107_HUMAN",0.0136765855770803,0.000231104896598508,0.00104030753996909
"KR108_HUMAN",0.00547827260384135,0.00327196326935374,0.00768526525875976
"KR109_HUMAN",0.00904118537761952,0.00173932446266284,0.00501145190225134
"KR111_HUMAN",0.0109657070362939,0.00439059370386461,3.99937258147513e-05
"KR123_HUMAN",0.000176136411288696,0.011946221488092,0.00518251178557068
"KR124_HUMAN",0.002223514055457,0.00848140336949306,0.00626584545767094
"KR131_HUMAN",0.00231715125792504,0.00451415224722276,0.0101767893448172
"KR132_HUMAN",0.006836384693193,0.00500055244519338,0.00432131297517074
"KR133_HUMAN",0.00242545099571491,0.0119115670362827,0.00254869026498898
"KR134_HUMAN",0.00308605671236971,0.00015192429374987,0.0136869171597192
"KR151_HUMAN",0.0050801573572677,0.0110651827924771,0.000256787783483235
"KR161_HUMAN",1.36440434418009e-05,0.010784889128745,0.00655269303337332
"KR171_HUMAN",0.0144852803876526,0.000288631158360736,2.24189052839534e-05
"KR191_HUMAN",0.00645592175171953,0.00449943924743786,0.00528079145129753
"KR192_HUMAN",3.76754702523432e-06,0.0147012778050683,0.00259392675123985
"KR193_HUMAN",0.00467089636590645,0.00535421987922901,0.00653224983871083
"KR194_HUMAN",0.00220423501426423,0.00629463643826428,0.00850569379519641
"KR195_HUMAN",0.0100609129706404,0.00287491516751612,0.00265020382201077
"KR197_HUMAN",0.0120074724570721,0.00296950450098979,0.00024459144177533
"KR198_HUMAN",0.0107158372044409,0.00460663383869136,0.000117455879053315
"KRA21_HUMAN",0.0127673064117681,0.00166010781529598,0.000670483437978032
"KRA22_HUMAN",0.000383283793593678,0.0131435576244635,0.00372284343253014
"KRA23_HUMAN",0.00931049396438446,0.00291561289618311,0.00349936376380995
"KRA24_HUMAN",0.000682944004179126,0.00727073698092232,0.00932121890003861
"KR201_HUMAN",0.00134905575262242,0.0120980602451243,0.00363683238173979
"KR202_HUMAN",0.0103073829960888,0.00182461242606074,0.00342256195001047
"KR203_HUMAN",0.0120483637966428,0.00199429776411943,0.0011847484423629
"KR212_HUMAN",0.00838110656032146,0.00585518791314583,0.00162196188066711
"KR213_HUMAN",0.00965614368712548,0.00491260379107723,0.00106465327293287
"KR221_HUMAN",0.014121388028779,0.000107860236673251,0.000637468199643357
"KR222_HUMAN",0.00831762433981805,0.00233458495394039,0.00526652027405475
"KR231_HUMAN",0.00305728366654402,0.0016472375964462,0.0122050902864572
"KR241_HUMAN",0.00719617659334614,0.00869148900227971,0.000152477923324272
"KR251_HUMAN",0.0141143458937936,0.000730401055122451,1.46842258973209e-05
"KR261_HUMAN",0.00391449289585415,0.00900607755013658,0.00372747018334521
"KR271_HUMAN",0.00109125737760233,0.0158051677525295,0.000184413108150223
"KR291_HUMAN",0.00827221940318612,0.00431358651549266,0.00331405879806243
"KRA31_HUMAN",0.000362989801227023,0.00415875313927032,0.0128558342602708
"KRA32_HUMAN",0.0146711005755872,6.47176243831653e-05,2.89378772081247e-05
"KRA33_HUMAN",0.00419175853852487,0.00487193382188254,0.0075897251378072
"KRA41_HUMAN",0.00867726005402754,0.00553508825872767,0.00159507810591304
"KRA42_HUMAN",0.00636393640611487,0.00787933303641423,0.0019633579741105
"KRA43_HUMAN",0.00569462513815936,0.00954751019241121,0.00106631878920224
"KRA44_HUMAN",0.000187847383276755,1.39156590276143e-05,0.0172657415834047
"KRA47_HUMAN",0.0110439178875192,0.00276859457188988,0.00159159523056824
"KRA51_HUMAN",0.00945100085359868,0.00403819665616637,0.00219455351312075
"KRTAP5-2",0.00186114541764499,0.0138184577073036,0.0012850443165202
"KRTAP5-3",0.00687282329979814,0.00250303838360375,0.00681008823418046
"KRA54_HUMAN",0.00904272124211518,3.38243764987624e-05,0.00673868749459543
"KRA55_HUMAN",0.0022795107771741,0.0145023791114076,9.52588951300153e-05
"KRA56_HUMAN",0.00265062223405961,0.0136721774236313,0.000496580758245616
"KRA57_HUMAN",0.00114756438405902,0.00630066447348157,0.00975338932720562
"KRA58_HUMAN",0.0105907972129968,0.000160734622984865,0.00477313376214743
"KRA59_HUMAN",0.00355160622466687,0.0103025873918931,0.0028436398662844
"KRA62_HUMAN",0.000837681321446056,0.01628352582213,3.31625058256256e-07
"KRA63_HUMAN",0.0044715864215788,0.0120229426192629,7.90659032465819e-06
"KRA71_HUMAN",0.00638904621899929,0.00597888280658315,0.00386026455012288
"KRA81_HUMAN",0.00668054636541277,0.00696141852350874,0.00251827372039556
"KRA91_HUMAN",0.00397089999829195,0.00635975977386051,0.00634341067941133
"KRA92_HUMAN",0.0140384189308158,8.0341494179141e-06,0.000837121280613554
"KRA94_HUMAN",0.00418295809729186,0.010767702808795,0.00162296074934423
"KTAP2_HUMAN",0.00804468572189104,0.00746493497369303,0.000389164237636056
"KCP3_HUMAN",0.0126283969028771,0.00240963363132368,7.54294517522219e-05
"KTDAP_HUMAN",0.00333933177153204,0.00215295728364596,0.0113577171475741
"KSR1_HUMAN",3.39813805898752e-05,0.00291979753022651,0.0145022928353981
"KSR2_HUMAN",0.00805066270175618,0.000103664587825781,0.00784502306976716
"KTI12_HUMAN",0.00901995416720228,0.00669288789606047,1.46575584153989e-05
"KTN1_HUMAN",0.000792406665080582,0.0162366428446363,0.000101583448592741
"KXDL1_HUMAN",0.0144665137255455,0.00018293688665395,0.000151840958512174
"KY_HUMAN",0.0074853362039691,0.00850324127155731,2.19653655817051e-07
"KAT1_HUMAN",0.000805846182329567,0.01128422065145,0.00510646612731933
"KAT3_HUMAN",0.00374338475120967,0.011240964142639,0.00166474400343023
"KYNU_HUMAN",0.00478078814233542,0.000238405871211698,0.011588334514505
"L1CAM_HUMAN",0.00164861040039834,7.96392563503334e-07,0.0155457539444981
"LITD1_HUMAN",0.00238362794869857,0.00844175967735784,0.0061160514380785
"L2HDH_HUMAN",0.00222804314188912,0.0131206547033034,0.00155713854717802
"T3HPD_HUMAN",0.000391000188271396,0.0160168593632863,0.000800697063472858
"LMBL1_HUMAN",4.34466592523502e-07,0.00352884016350336,0.0139246431000626
"LMBL2_HUMAN",5.18566102498772e-05,0.00404466677041219,0.0133406757901095
"LMBL3_HUMAN",0.00265860170051033,0.00228965877260877,0.0120268568895459
"LMBL4_HUMAN",0.00570233834249645,0.00549136855930328,0.00516933530561735
"LACC1_HUMAN",0.00672576304429658,0.00060029150097408,0.00891361391035327
"LACRT_HUMAN",0.0145754703238871,9.28687697860046e-05,0.000113869251698692
"LACTB_HUMAN",3.82458943972209e-05,0.00438189289724126,0.0130149415705903
"LACB2_HUMAN",0.000795048273212485,0.00493001809769531,0.0115612510686924
"BLML_HUMAN",0.0126118935800541,0.000313660803726986,0.00221993598933013
"LAD1_HUMAN",0.0132968385552403,0.0012997786283051,0.000407466288178144
"LAG3_HUMAN",0.000494525017156738,0.00303490407231204,0.0138391320552008
"LAGE3_HUMAN",0.00416149143240098,0.00271833886769174,0.00980898133409984
"LAIR1_HUMAN",0.00336815820292327,0.0101184121916999,0.00324803179267766
"LAIR2_HUMAN",0.00242175829104493,0.0102148509389423,0.00427322456560572
"LALBA_HUMAN",0.0133028625872369,0.000262634337776501,0.00145178865535388
"LAMA1_HUMAN",0.000824789687628131,0.00266359741387592,0.0138236875235572
"LAMA2_HUMAN",0.00512668396291604,0.00980931204816964,0.00147479897496854
"LAMA3_HUMAN",0.00227354045104082,0.000869992094081362,0.0139230329209865
"LAMA4_HUMAN",0.00985405814309796,2.13884497916118e-05,0.00578859242117
"LAMA5_HUMAN",0.00662267056006747,0.00942817575830744,8.61167274242149e-05
"LAMB1_HUMAN",0.0132986992929877,0.000262966626877524,0.00145639178949202
"LAMB2_HUMAN",1.87225219603305e-05,0.0142152704728562,0.0030689022276751
"LAMB3_HUMAN",0.00407849933911471,0.00560998538320938,0.00697586817731201
"LAMB4_HUMAN",0.0122652325540077,0.00208049825887918,0.000840028710491479
"A0A024R972_HUMAN",0.000507002881169487,5.99955204992477e-05,0.0168403269514275
"LAMC2_HUMAN",0.00273227513081315,0.00504668780492359,0.00914432707764501
"LAMC3_HUMAN",0.00214866222227602,0.0111056852642538,0.0036941310674112
"LAMP1_HUMAN",0.00805116144620745,0.00415219222657759,0.00373998172013877
"LAMP2_HUMAN",0.00522807893253643,1.76832229390455e-05,0.0112813670447938
"LAMP3_HUMAN",0.00287298695461272,0.00848727570369539,0.00548925115432138
"LAMP5_HUMAN",0.000145887613947684,0.0036591068729725,0.0136199876293733
"LTOR1_HUMAN",0.00457506759577519,2.4765198753929e-05,0.0120490266825127
"LTOR2_HUMAN",4.22948927245735e-05,0.0154509887636067,0.00178814496480328
"LTOR3_HUMAN",0.00179296759248894,0.00427675614233666,0.0110394417989
"LTOR4_HUMAN",0.00203538413261579,0.00760478007107823,0.00737780557367345
"LTOR5_HUMAN",0.0133613957074424,0.00127768068401375,0.000353268306892429
"LANC1_HUMAN",0.00311940923759662,0.00508568115229974,0.00864543590703687
"LANC2_HUMAN",4.37614821826766e-05,0.000600720401734035,0.016841798439075
"LANC3_HUMAN",0.00164861040039834,7.96392563503334e-07,0.0155457539444981
"AMPL_HUMAN",0.0022084136147163,0.0133304832111804,0.00136770337954295
"LAP4A_HUMAN",0.0102540676719565,0.000975691137265504,0.00434647132523118
"LAP4B_HUMAN",0.00346779585328562,0.00708439240023004,0.00620573380269959
"LAPM5_HUMAN",0.00308704904497129,0.0041067157680638,0.00967632106936278
"LARG1_HUMAN",0.00248529816528113,0.0102198512763717,0.00419276106159988
"LARG2_HUMAN",0.00397011318921883,0.00137689370073549,0.0113960381963966
"LARP1_HUMAN",0.00802824186794147,0.000423761987796217,0.00754710793920577
"LAR1B_HUMAN",0.00495323742946554,0.000238357356573603,0.0113837616645728
"LARP4_HUMAN",0.00423579163948765,0.00704660982450207,0.00533276247519701
"LAR4B_HUMAN",0.0110818577683657,0.00381566427523874,0.000485044376240711
"LARP6_HUMAN",0.000915719849936545,0.0123752361641118,0.00387000843661718
"LARP7_HUMAN",0.000173389711675231,0.00829667930095722,0.00888572387791625
"SYLC_HUMAN",0.000426689390122752,0.000535498979742995,0.0164535524684603
"SYLM_HUMAN",0.00967714680897295,0.00313109743660091,0.00284584586320635
"LAS1L_HUMAN",0.0136406511116816,0.000836719935555453,0.000468965725397022
"LASP1_HUMAN",0.00164640566990429,0.00742464887133071,0.00802197256557275
"LAT_HUMAN",0.000124831210685714,0.016991357430551,0.00012856475042709
"NTAL_HUMAN",0.00397125585267619,0.00197110664012494,0.0107922616086275
"LATS1_HUMAN",0.0113497074411369,0.00365392415865167,0.000331197940397198
"LATS2_HUMAN",0.0112668715837442,0.00407645532517606,1.12039919429944e-06
"LAX1_HUMAN",0.00734082986517056,0.00839169905548631,0.000284768542836697
"LAYN_HUMAN",0.00751935905608763,0.0070356090475003,0.00144775386354779
"LBH_HUMAN",0.00202652028013475,0.00812655610082681,0.00685933982640398
"LBHD1_HUMAN",4.16354623702833e-05,0.00694053986514285,0.0104169303229954
"LBHD2_HUMAN",0.001297063670345,0.00774270664992774,0.00811403796158385
"LBP_HUMAN",0.00514903402194931,0.00843465319682834,0.00284192609053689
"LBR_HUMAN",0.0140765720907097,0.000192034996051372,0.000605307700120442
"LBX1_HUMAN",0.000753727070118599,0.0155755796017543,0.00081767369051232
"LBX2_HUMAN",0.00531250820325889,0.00294305679258209,0.00821540488086282
"LCA5_HUMAN",0.00321432732368454,0.00429421625753403,0.009335206890304
"LCA5L_HUMAN",0.00873111453357448,0.00587327628044244,0.00118831696461443
"LCAT_HUMAN",0.000133989222538013,0.0103435056121308,0.00685737613721773
"LCE1A_HUMAN",9.23524234296625e-05,0.0171014510499195,5.54885630132915e-05
"LCE1D_HUMAN",0.0121766020411967,0.00206692821809789,0.000958951926979222
"LCE1F_HUMAN",0.00283352303001619,0.00229895627194061,0.0118098756947359
"LCE2A_HUMAN",0.000820188977553617,0.0147706816404087,0.00155482835376501
"LCE2B_HUMAN",0.00345099654987805,0.0124560917183832,0.000779769164538751
"LCE2C_HUMAN",0.00567126872709861,0.00534510590135724,0.0053544843479349
"LCE2D_HUMAN",0.0118714623114183,0.000704438493648085,0.00270232926418925
"LCE3A_HUMAN",0.00506598823540605,0.0081661182291011,0.00321270940722466
