"","Dim.1","Dim.2","Dim.3","Dim.4"
"NSRP1_HUMAN",0.0187530458197801,0.000446806704908825,5.90706858577247e-05,0.000519949161083916
"NSUN2_HUMAN",0.00994738460175937,0.000187423531451373,0.00952269993643965,0.00157597049709012
"NSUN3_HUMAN",0.0137680054846513,0.00463221655626022,0.00010129357405376,0.00181947454216644
"NSUN4_HUMAN",4.0923355466889e-05,0.0174645020933015,0.000776012639508466,0.00320047096318637
"NSUN5_HUMAN",0.000968255995977992,0.00145946000360813,0.00683036760585428,0.0145534468001642
"NSUN6_HUMAN",0.0131861678571301,0.00045038685769031,0.00668566990112759,0.000268332697269982
"NT5C_HUMAN",0.0100910266923606,0.00430600471735579,0.000111596615471719,0.00691470364816033
"5NT1A_HUMAN",0.00385069730084768,1.06975992158781e-05,0.00143229196906748,0.0186190231740345
"5NT1B_HUMAN",0.0173753631164819,0.00145922171880767,0.00061911884364342,0.000441937946793494
"5NTC_HUMAN",0.00837489424955088,0.00121486775131627,0.00553063085864559,0.00680170497459793
"5NT3A_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"5NT3B_HUMAN",0.00251830083293721,0.0114999640665525,0.000245814093651397,0.00780331887227875
"NT5D1_HUMAN",0.00276268090535276,0.0113900216010023,0.00559428822936979,0.00166307657255557
"NT5D2_HUMAN",0.0181778124532688,0.000458532931250159,0.000940041723127139,0.000261611628066773
"NT5D3_HUMAN",0.00292982243219301,0.00999685882177509,0.00313353550846529,0.00586957622568375
"NT5D4_HUMAN",0.0137521959712014,0.000317189814802061,0.00435895704309913,0.00229575199171934
"5NTD_HUMAN",0.00648927306220979,0.000399341679221389,0.00401863623189598,0.0118864296921338
"NT5M_HUMAN",0.00344216033186932,1.73153906378937e-05,0.000467137121390782,0.0202101691199075
"NTAN1_HUMAN",0.0101604036800463,0.00622603087665614,0.00282781822004971,0.001485429457476
"NTF3_HUMAN",0.0162427765741869,4.04068876243528e-05,0.00208007747779039,0.00197578832152508
"NTF4_HUMAN",1.07791263374869e-05,0.00602815729636477,0.000763819978428027,0.017034667582371
"NTH_HUMAN",0.000237347128220562,0.00476085286463189,1.23106841274884e-05,0.0191088156989191
"NTRI_HUMAN",0.00386805248088556,0.000536729645874993,0.0170349706922467,0.000577797205844621
"NTM1A_HUMAN",0.00504218753334369,0.0041396826041886,0.00734723781219443,0.00552513678329246
"NET1_HUMAN",0.00702665606646544,0.00764314806069911,0.00303317757926939,0.00356605104167699
"NET3_HUMAN",0.00310688992280229,0.000223969119486645,0.0110590141305064,0.00858907652954537
"NET4_HUMAN",0.00642306376216388,0.0124182973103121,0.000602287825382874,0.0012938462025365
"NET5_HUMAN",0.0146916373220541,2.91823591828424e-05,4.23524622016757e-05,0.00624825565385453
"NTNG1_HUMAN",0.00231625958272261,9.50786656771739e-05,1.34108463112654e-05,0.0220653282246277
"NTNG2_HUMAN",0.00226565270786924,0.000523255934024953,0.0191405290843968,0.000302094248728052
"NTPCR_HUMAN",0.00611281914879152,0.014004744029943,0.000336045426886376,7.63804261693201e-05
"NTRK1_HUMAN",0.00668804327481782,0.00339569190299976,0.0104662217786546,0.000836585476877831
"NTRK2_HUMAN",0.00443779600844522,0.000525780009986554,2.36838283113705e-05,0.0188152037346788
"NTRK3_HUMAN",0.0125404191785915,0.00112683046454455,0.00675505264209573,0.000203637808347406
"NEUT_HUMAN",0.000165195957589304,0.0178325000691004,0.00296433566785768,0.000159381422801792
"NTR1_HUMAN",0.0139005233484813,2.27849909660445e-05,0.00655437822244151,1.41804831442352e-05
"NTR2_HUMAN",0.0102056406454964,7.05152206994627e-05,0.00292689109354121,0.00873507663771088
"NUAK1_HUMAN",0.0121404067216739,0.00487464696987038,0.00114377270841746,0.00245220437464272
"NUAK2_HUMAN",0.00449662440458681,0.00105271316404803,0.0042192239109996,0.0134299630947685
"NUB1_HUMAN",0.0100461996669289,0.00950458161340451,0.00017862479846125,0.000632664668218015
"NUBP1_HUMAN",0.00666603561409714,0.00633734268125506,0.00717381107752187,0.00098832680661285
"NUBP2_HUMAN",0.0115862364956123,0.00378513934850353,8.84444460503383e-05,0.00565145838391969
"NUBPL_HUMAN",0.00522549152394419,0.0133270468990563,0.000276854126401511,0.00209651050800866
"NUCB1_HUMAN",0.0100580180629551,0.00813055745171873,0.00203151579477452,0.000208797943582092
"NUCB2_HUMAN",4.35524097530775e-05,0.012955749982283,0.00206338689973435,0.00719617169395161
"NUCKS_HUMAN",0.0180955453748088,0.0001759905020601,2.12117751525361e-05,0.00173135676693631
"NUDC_HUMAN",0.00540731560403871,0.001155530713373,0.0134336313977801,0.00187160658475725
"NUDC1_HUMAN",0.00183290767537567,0.000388352119255965,0.00873731919208573,0.012611035152162
"NUDC2_HUMAN",6.12425087565454e-06,0.0152978180194766,0.00370831149729518,0.00258888627859215
"NUDC3_HUMAN",0.00894440733412218,0.00505222398687193,0.00490671959788457,0.00214241115328822
"8ODP_HUMAN",0.00116156553481249,0.0110659607799183,0.00411262974365293,0.00575702012594145
"NUD10_HUMAN",0.000124703773808047,0.0201638254145157,0.00018936317896248,0.000493775253516863
"NUD11_HUMAN",0.00139451214996115,0.000742758846230529,0.0200729531515761,0.000115362877102126
"NUD12_HUMAN",0.00656576832653116,0.0138033775854365,6.93161556353983e-06,0.000105113544743646
"NUD13_HUMAN",0.00156355395064946,0.000548411615155459,0.0177416654860308,0.00273047628367418
"NUD14_HUMAN",0.00502063102093753,0.00785065792944555,9.5631077616889e-07,0.00926615073637037
"NUD15_HUMAN",0.0033893615767701,7.60500815271889e-05,0.0154496511833791,0.00351302545039739
"NUD16_HUMAN",0.00638923357718116,2.76014839877478e-05,0.0125134391050904,0.00299744806676302
"NUD17_HUMAN",0.001397172120107,0.0155555132626591,0.00361035987611746,0.000604267001885019
"NUD18_HUMAN",0.00407045440972047,0.000113399729879629,0.0125608486601978,0.00581371494129716
"NUD19_HUMAN",0.00192538181656078,0.00114627055894955,0.0151235792831148,0.00446332484376665
"AP4A_HUMAN",0.00705351574913464,0.000111151286324801,0.00153959283475219,0.0142726527110288
"CPSF5_HUMAN",0.00665976533367983,0.00341352827649218,0.00948380092382772,0.00194598885644935
"NUD22_HUMAN",0.00968719702637263,0.00441239532557921,0.000203991993642684,0.00720121893594662
"NUDT3_HUMAN",0.00174099396551385,0.00484627767311049,0.00125461925632614,0.0156940919461302
"NUDT4_HUMAN",0.00599613138322656,0.014191376741726,0.000286683807610962,5.60536304958362e-05
"NUDT5_HUMAN",0.000162856559072458,0.000506587449888468,0.00386607147346142,0.0200371365240308
"NUDT6_HUMAN",0.00658349214460192,0.0122191685331969,1.85849240109856e-05,0.00197854293189861
"NUDT7_HUMAN",0.00787369849710984,0.00349496508194316,0.00842833669920797,0.00146772019832559
"NUDT8_HUMAN",0.0026583410942353,0.000106544145432054,0.00754080802711341,0.0132256985493327
"D6RAW2_HUMAN",0.0024684711193483,0.0010308613588339,0.00928899260677666,0.0104073105151734
"NUF2_HUMAN",0.0083066376488436,0.0100324274552812,0.00177478599814807,0.0004480353943177
"NUFP1_HUMAN",0.00989305446127003,0.00221054819041362,6.30320247142214e-05,0.009747840543238
"NUFP2_HUMAN",0.000142281033665856,0.0116430346440087,0.000306457601734082,0.0106091988499928
"SLIP_HUMAN",0.00171386453326644,0.00314354310601526,0.00524941398092423,0.0133296982073186
"NUMA1_HUMAN",3.1604506277725e-05,0.00990265852147287,0.00711864752610913,0.00525802649467431
"NUMB_HUMAN",0.0157172460132658,0.000177817016156514,0.000816551282098426,0.00389174832668732
"NUMBL_HUMAN",0.00321094339758148,0.00366871906198566,0.0122305336763014,0.00299906287436665
"NU107_HUMAN",0.0181428586938599,2.80883567928077e-05,0.00164126079573747,4.38263527377824e-05
"NU133_HUMAN",0.00736686468378474,0.00709787974789624,0.00615617546763084,0.000307280775515556
"NU153_HUMAN",0.00245998693844188,2.45449972890372e-08,0.00222922000428947,0.0195266985200302
"NU155_HUMAN",0.000177003850363121,0.00320886124113449,0.00287270238722837,0.0178693306158448
"NU160_HUMAN",0.00902451944794748,0.000181098630366855,0.00835928680126984,0.00406294736802388
"NU188_HUMAN",0.00386705969455212,0.00476332320399019,0.00999422531669927,0.003330638117972
"NU205_HUMAN",0.00954374542998665,0.000149981179405347,0.0114405846382462,1.55040968435337e-06
"PO210_HUMAN",0.00858508039678161,1.11185750887529e-05,0.000779939427222983,0.0132762926242759
"P210L_HUMAN",0.0131861678571301,0.00045038685769031,0.00668566990112759,0.000268332697269982
"NU214_HUMAN",0.0032462880313022,0.00863026857459688,0.00653097312021877,0.00332522935110428
"NUP35_HUMAN",0.0054705659790751,7.76589873853282e-05,0.00274577440815055,0.0149982582708943
"NUP37_HUMAN",0.0083031217921215,0.00333682097871346,0.00668442433338688,0.00305094274236068
"NUP42_HUMAN",0.00580088540044238,0.000297749866720346,0.0128097965030563,0.00309589461032901
"NUP43_HUMAN",2.32543070580122e-06,0.0121540877085025,0.00189489368363142,0.00840284772394494
"NUP50_HUMAN",0.00689287868280602,0.00094804962208603,0.00215668037222512,0.0127824474150409
"NUP54_HUMAN",0.000502680183163643,0.00144486358767512,0.000356675959761256,0.0223810834080925
"NUP58_HUMAN",0.000964236993723172,0.00513013908983732,0.0157352236443831,0.000212949026497415
"NUP62_HUMAN",0.00396872749576024,0.00679748568868334,0.00967556457660983,0.00110399677460447
"N62CL_HUMAN",0.00883844039447006,0.00295733185369387,0.00884898307480166,0.000410203009873605
"NUP85_HUMAN",2.95398565780239e-06,0.00855128832216407,0.00154912913246264,0.0131290478827417
"NUP88_HUMAN",0.000353647956521857,0.0026459371412523,0.015088965781803,0.00470947645885247
"NUP93_HUMAN",1.57256980909222e-06,0.00878414960644525,0.00337219691303695,0.0108188705312109
"NUP98_HUMAN",0.00905887369822904,0.0106788721152743,6.48868280011851e-06,0.000674996585934483
"NUPR1_HUMAN",0.00734162491884891,0.00324124492489962,0.00745450431496051,0.00354063287000497
"NUPR2_HUMAN",0.0092030093778352,0.000944412428057087,0.000215225885745007,0.0119886664163721
"NGBR_HUMAN",0.00281116950395652,0.000349812824551453,0.0177164092554152,0.00139860702125347
"NUSAP_HUMAN",0.00139451214996115,0.000742758846230529,0.0200729531515761,0.000115362877102126
"NTF2_HUMAN",0.000178320132395187,0.00244923099924125,0.0139388934042332,0.00645273491861476
"NUTM1_HUMAN",0.00689730551667409,0.0109556405253563,0.00148607108109883,0.00146381547081484
"NTM2A_HUMAN",0.00564459425068393,0.0121639972672867,7.73523931197857e-05,0.00318314058814442
"NTM2F_HUMAN",0.000671376537678772,0.00142029382947886,0.0193764111685416,0.00100197694472225
"NTM2G_HUMAN",0.00114812517070073,5.37075343644255e-05,0.00351525313574713,0.0197107625248596
"NVL_HUMAN",0.00106513222681535,0.0178476477514376,0.00181596729130849,0.000267033749232348
"NWD1_HUMAN",0.0020908196558348,0.00047870920302929,0.00738062461462911,0.0136832002230097
"NWD2_HUMAN",0.0077910854633661,0.000660537673644427,0.00408693846636772,0.00982673841218413
"NXF1_HUMAN",0.00155282856635898,0.0142914761561571,0.00403025801868324,0.00146015703420547
"NXF2_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"NXF3_HUMAN",0.00848588788228639,3.16889041418375e-05,0.0126793000267877,0.000119972416399434
"NXF5_HUMAN",0.0137667585008159,5.54126916111282e-05,3.9285407317307e-05,0.00740568292222382
"NXN_HUMAN",0.00248164060670923,0.0181669376700255,1.47087536985136e-05,7.34329453872946e-05
"NXNL1_HUMAN",0.0102332067572137,0.00318230307449825,0.00453943908690709,0.00315295762326349
"NXNL2_HUMAN",0.00618552216591806,0.00570608458783461,0.0087015611502012,0.000662764004527348
"NXPE1_HUMAN",0.0011633119953956,0.000593270963504248,0.0204219632701326,0.000203011675384194
"NXPE2_HUMAN",0.0110381431188501,0.000915430908533096,0.00801330598189876,0.000982202469792105
"NXPE3_HUMAN",0.00299745806810127,0.00984401649107142,0.00848057814739302,9.19980771742415e-06
"NXPE4_HUMAN",0.00471493287777581,0.00594290504787218,0.00254810215558421,0.00911894921583266
"NXPH1_HUMAN",0.000609047032610171,0.00788892478382204,0.00321984003627135,0.0112887363987275
"NXPH2_HUMAN",2.85300954153377e-05,0.00418714155500876,6.79351169824599e-05,0.0200059045753185
"NXPH3_HUMAN",0.000533895877066131,0.00730387457346912,0.0138206335658199,0.000278341255302633
"NXPH4_HUMAN",0.0104680713326995,0.00277397008478129,0.000416595193586794,0.00793778152492052
"NXT1_HUMAN",0.00440341864239858,0.000196215887762597,0.0106469332006103,0.00741963184268305
"NXT2_HUMAN",0.0103866620163702,0.00011941603050979,0.0104802791127294,2.78397560924009e-05
"NYAP1_HUMAN",0.00115210489723963,0.00603370048395065,0.00509951794368967,0.0107339121091182
"NYAP2_HUMAN",0.017184775796015,0.000287118783020439,0.000202773707488984,0.00256266625141603
"NYNRI_HUMAN",0.00339813543920439,4.39080757424433e-05,0.00758319163996609,0.0123055994099343
"NYX_HUMAN",0.0150470273138267,0.00194222949853924,0.00181180561639085,0.00151566911488568
"OAF_HUMAN",0.0047196676318971,0.00341153897533258,0.0061726994516956,0.00812478117011734
"OARD1_HUMAN",0.0181935347518661,0.00123109692674662,0.000314299051791278,7.66261701596426e-06
"OAS1_HUMAN",0.00021414777117016,0.000415615332199247,0.00656197257458522,0.0170771478798448
"OAS2_HUMAN",0.00964315689006844,0.00429772992790011,0.00597951127676828,0.000960570931218194
"OAS3_HUMAN",2.19593903107335e-05,0.0155535436828697,0.00508776681553287,0.000723373434994978
"OASL_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"OAT_HUMAN",0.00423945399476056,0.00539775043629531,0.0116971496439726,0.000191250346576212
"OAZ1_HUMAN",0.00471486497186636,0.00804333942501216,0.00485936560593019,0.00401250604259194
"OAZ2_HUMAN",0.0153361552366267,0.000873687755129866,0.00381642840105575,0.000199111366065605
"OAZ3_HUMAN",0.0137407842470476,9.44850995009473e-05,0.00176159580054451,0.00547283451979501
"OBI1_HUMAN",0.00271557842206021,0.000136712164088423,0.0172194534980838,0.00233168088707844
"OBP2A_HUMAN",7.26322913103606e-05,0.0207896597618949,2.51861475680731e-06,1.4520917308773e-05
"OBP2B_HUMAN",0.00342781305104569,0.000535877757346392,0.0112274481593646,0.00761412190440285
"OBSCN_HUMAN",0.00250699434511682,4.5525047817987e-05,3.8770354139902e-05,0.0218522823694869
"OBSL1_HUMAN",0.0141762236059197,0.0012297733250705,0.00493147607450914,1.45050858019841e-05
"OC90_HUMAN",0.00748583205616434,0.00767551156284938,0.00563579244696705,3.8497735091146e-05
"P_HUMAN",0.00263459192378798,0.000269779316988035,0.00244399454801095,0.0187384774535543
"OCEL1_HUMAN",9.17235770243198e-06,0.000471620628478381,0.0155345839156429,0.00727481739579906
"OCAD1_HUMAN",4.68980272881558e-05,0.000160954874292643,0.0218036217856935,0.000615656923388496
"OCAD2_HUMAN",0.00371566118967668,0.0135573572408658,0.00138336006343112,0.00252153571487487
"OCLN_HUMAN",0.00185018107282111,0.0134790926470946,0.00102603539441645,0.00540539146216237
"ONCO_HUMAN",7.32782445271129e-07,0.0142146675803622,5.57079448105075e-05,0.00797096492291391
"OCRL_HUMAN",0.000236411045182935,0.0202879621994799,0.000308726327089808,6.7979343325245e-05
"OCSTP_HUMAN",0.00909008824691792,0.0101887700647112,0.000977484124138644,0.000143687898545528
"ODAM_HUMAN",0.00469041255349288,0.00555049153715585,5.23046185374283e-05,0.0124041865540757
"ODAPH_HUMAN",0.01544440908177,0.00224319480055222,0.000310673528245614,0.00231617802729853
"DCOR_HUMAN",0.00464809514812149,0.00850785588142089,0.000281873814928989,0.00863871254334285
"ODFP1_HUMAN",2.59813156500526e-05,0.0135576617002787,0.000351234855038835,0.00840107130562889
"ODFP2_HUMAN",0.0162427765741869,4.04068876243528e-05,0.00208007747779039,0.00197578832152508
"ODF2L_HUMAN",0.000146009961821117,0.000639176873194206,0.000936690100124662,0.0231629687880316
"ODF3A_HUMAN",3.05046595401036e-05,0.00722800307322088,0.00529349884291884,0.0105163156939673
"ODF3B_HUMAN",0.00574908874053759,0.000276729498519846,0.00636214706349499,0.010371824076995
"OD3L1_HUMAN",0.0120148625479934,9.65430540044894e-07,0.00676092349867083,0.00222760038542557
"OD3L2_HUMAN",0.00533360284790976,0.00715607034212884,0.000170280333356308,0.00951332857670794
"ODFP4_HUMAN",0.00730980921304818,0.00307928013096909,0.0104027718215784,0.000491538494145706
"ODR4_HUMAN",0.00034795913447484,0.00479838045129542,0.0165737064434539,0.000468503617147604
"OFCC1_HUMAN",0.000149825999257501,0.00790454857387354,0.0118155819058141,0.00228091343022706
"OFD1_HUMAN",0.00181522612174742,7.30087557382002e-05,0.00648551954653281,0.0155227572398229
"OGA_HUMAN",0.0112430591215044,0.00193540225564604,0.00273999894482347,0.00536605143105694
"ODO1_HUMAN",0.000117669936387818,0.00823147182479873,0.00970227932179398,0.00428287520059658
"OGDHL_HUMAN",0.00320760084306464,0.00259485009695847,0.00549801254779711,0.0117990827401017
"OGFD1_HUMAN",0.0125045313404415,0.00512705623949194,0.0019749523955448,0.000755117154639286
"OGFD2_HUMAN",0.00597819286216182,0.00743686009808011,0.00731779668026495,0.000384620642901646
"OGFD3_HUMAN",0.0172546627706943,0.00104052163763501,0.000350966516367723,0.0014000273985473
"OGFR_HUMAN",0.0143115784192235,0.00156078073765499,0.00435477515241324,8.4673765453593e-05
"OGRL1_HUMAN",0.011549155914349,0.00823574201348725,0.000355596909665813,3.78892264867136e-05
"OGG1_HUMAN",0.0178499790124679,0.000869455180767354,0.000215603169225378,0.000993859217626852
"MIME_HUMAN",0.00491479406335879,0.000272494244082084,0.0156186418598494,0.00113251323145089
"OGT1_HUMAN",0.01322556359616,0.0011636592082888,1.74968114601663e-06,0.00680572405251691
"MS18B_HUMAN",0.00167681559657358,0.00822652165925284,0.0113702691848978,0.000431608423596809
"OIT3_HUMAN",0.00138980861235864,0.0123239906608547,0.00103063917289442,0.00738243853780897
"OLA1_HUMAN",0.00224330488442607,0.000777934709130417,0.0152659924788537,0.00434097377417063
"NOE1_HUMAN",0.00748856567467596,0.0126812331884692,5.29392238957273e-05,0.000223197546367641
"NOE2_HUMAN",0.0149386884012177,0.00110413412432267,0.00228590454193726,0.00213628400746382
"NOE3_HUMAN",0.000697457260875556,0.00375587705245984,0.00596905726793056,0.0130928732158173
"OLFM4_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"OLFL1_HUMAN",0.00418279959797524,0.00677950575693181,0.00548578904463009,0.00551963706703457
"OLM2A_HUMAN",0.00665960540219943,0.00813146445390278,0.00485283345967305,0.00142058423589958
"OLM2B_HUMAN",0.0024553028240048,0.00142037896478969,0.01114152075418,0.0078906302743137
"OLFL3_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"OLIG1_HUMAN",0.00011121529170587,0.00633546287819143,0.0114705037335857,0.00460581675103692
"OLIG2_HUMAN",6.0860512099351e-09,0.0041471278490226,0.00748073109390112,0.0118310917078859
"OLIG3_HUMAN",0.000523693482243096,0.0159696196005601,0.000398137419148723,0.00480412724328787
