"","IDs","Slide_18.B.02912_Glo_ROI_1","Slide_18.B.02912_Glo_ROI_2","Slide_18.B.02912_Glo_ROI_3","Slide_18.B.02912_Glo_ROI_4","Slide_18.B.02912_Glo_ROI_5","Z_scores_Slide_18.B.02912_Glo_ROI_1","Z_scores_Slide_18.B.02912_Glo_ROI_2","Z_scores_Slide_18.B.02912_Glo_ROI_3","Z_scores_Slide_18.B.02912_Glo_ROI_4","Z_scores_Slide_18.B.02912_Glo_ROI_5","hclust_clusters"
"ABCA8_HUMAN","ABCA8@ABCA8_HUMAN",1.76553474636298,2.78659636189081,1.76553474636298,3.15380533607904,1.37851162325373,-0.533191186792909,0.812847011278443,-0.533191186792909,1.2969287732556,-1.04339341094822,1
"ABCA9_HUMAN","ABCA9@ABCA9_HUMAN",3.78659636189081,2.20163386116965,2.78659636189081,1.58496250072116,3.95419631038688,0.91020649880612,-0.651434861573421,-0.0750794998651394,-1.25903251880488,1.07534038143732,4
"MDR1_HUMAN","ABCB1@MDR1_HUMAN",3.78659636189081,4.20163386116965,2.78659636189081,1.58496250072116,4.37155886261196,0.379247276541497,0.73671325678508,-0.482038705724455,-1.51698910616599,0.883067278563865,4
"ABCBA_HUMAN","ABCB10@ABCBA_HUMAN",4.37155886261196,5.00450139223494,4.78135971352466,4.14567745519564,3.95419631038688,-0.183080581356816,1.2672279826636,0.755926762604672,-0.70065954673938,-1.13941461717207,1
"ABCBB_HUMAN","ABCB11@ABCBB_HUMAN",3.36457243229586,3.52356195605701,3.36457243229586,3.15380533607904,2.37851162325373,0.456607901591977,0.806353459830632,0.456607901591977,-0.00703809206123489,-1.71253117095335,1
"MDR3_HUMAN","ABCB4@MDR3_HUMAN",0.765534746362977,2.20163386116965,2.78659636189081,2.56071495447448,1.37851162325373,-1.38606053775198,0.310795774219065,1.00197182285042,0.735076392041035,-0.661783451358541,5
"ABCB5_HUMAN","ABCB5@ABCB5_HUMAN",3.10433665981474,2.78659636189081,2.78659636189081,3.88752527074159,3.68929916053589,-0.28598865560778,-0.906118159088895,-0.906118159088895,1.24255011520438,0.855674858581186,3
"ABCB6_HUMAN","ABCB6@ABCB6_HUMAN",3.10433665981474,1.20163386116965,4.5909612413426,2.56071495447448,1.37851162325373,0.388079252259626,-0.986697543038444,1.46222334846823,-0.0047085790581941,-0.858896478631221,2
"ABCB7_HUMAN","ABCB7@ABCB7_HUMAN",2.78659636189081,3.52356195605701,3.78659636189081,2.56071495447448,3.68929916053589,-0.865753420170519,0.45588450305532,0.927597495649539,-1.27083804902731,0.753109470492973,4
"MITOS_HUMAN","ABCB8@MITOS_HUMAN",3.59693514238723,1.20163386116965,2.78659636189081,3.88752527074159,3.68929916053589,0.510398292137764,-1.65519455065904,-0.222229322202137,0.773120942973449,0.59390463774996,2
"ABCB9_HUMAN","ABCB9@ABCB9_HUMAN",3.78659636189081,3.52356195605701,1.76553474636298,3.88752527074159,2.94485844580754,0.693666924492934,0.392073542873023,-1.62366796999381,0.809391294569253,-0.271463791941402,3
"MRP1_HUMAN","ABCC1@MRP1_HUMAN",0.765534746362977,1.20163386116965,1.76553474636298,1.58496250072116,1.37851162325373,-1.49161412131315,-0.357762372239664,1.10837223632055,0.638886861084536,0.102117396147721,5
"MRP7_HUMAN","ABCC10@MRP7_HUMAN",3.59693514238723,1.20163386116965,1.76553474636298,3.15380533607904,4.53605290024021,0.549088886134646,-1.21362115966887,-0.7986446542238,0.222988212578721,1.2401887151793,2
"MRP8_HUMAN","ABCC11@MRP8_HUMAN",3.59693514238723,3.52356195605701,3.78659636189081,2.56071495447448,1.37851162325373,0.622505928140483,0.549736541551562,0.81060639499042,-0.405187037326531,-1.57766182735593,1
"MRP9_HUMAN","ABCC12@MRP9_HUMAN",3.10433665981474,2.78659636189081,2.78659636189081,1.58496250072116,2.94485844580754,0.7649325279049,0.239835464152184,0.239835464152184,-1.74598256500157,0.501379108792304,4
"MRP2_HUMAN","ABCC2@MRP2_HUMAN",2.37851162325373,3.52356195605701,1.76553474636298,3.15380533607904,2.37851162325373,-0.374863207225221,1.26674616791054,-1.25366177093707,0.736642017476971,-0.374863207225221,3
"MRP3_HUMAN","ABCC3@MRP3_HUMAN",3.78659636189081,4.20163386116965,4.10433665981474,4.14567745519564,3.36457243229586,-0.382558853969062,0.802630628093558,0.524786770899104,0.642840382803283,-1.58769892782688,1
"MRP4_HUMAN","ABCC4@MRP4_HUMAN",3.59693514238723,1.20163386116965,1.76553474636298,3.15380533607904,2.94485844580754,1.05798399609613,-1.32291993495872,-0.762408468276065,0.617517693973815,0.409826713164832,2
"MRP5_HUMAN","ABCC5@MRP5_HUMAN",4.48542682717024,2.78659636189081,3.78659636189081,4.14567745519564,4.53605290024021,0.750865428553318,-1.62296320153021,-0.225632108993518,0.276123067423386,0.821606814547019,2
"MRP6_HUMAN","ABCC6@MRP6_HUMAN",3.78659636189081,2.78659636189081,4.37155886261196,2.56071495447448,4.53605290024021,0.197867449846315,-0.911923927065562,0.847053788963462,-1.16260516522092,1.02960785347671,2
"ABCC8_HUMAN","ABCC8@ABCC8_HUMAN",3.10433665981474,2.20163386116965,3.36457243229586,3.56071495447448,3.36457243229586,-0.027567250751152,-1.70565406825265,0.456200186215201,0.820820946573396,0.456200186215201,2
"ABCC9_HUMAN","ABCC9@ABCC9_HUMAN",1.76553474636298,2.20163386116965,2.78659636189081,1.58496250072116,1.37851162325373,-0.317388679996833,0.46059194050474,1.50413794605658,-0.639521202031561,-1.00782000453293,1
"ABCD1_HUMAN","ABCD1@ABCD1_HUMAN",3.95419631038688,2.20163386116965,3.36457243229586,3.15380533607904,3.95419631038688,0.870632197962114,-1.55705239144033,0.0538733982830425,-0.238085402766938,0.870632197962114,2
"ABCD2_HUMAN","ABCD2@ABCD2_HUMAN",3.95419631038688,1.20163386116965,2.78659636189081,1.58496250072116,1.37851162325373,1.51626012384872,-0.837695090894482,0.517743999981002,-0.509877478513229,-0.68643155442201,2
"ABCD3_HUMAN","ABCD3@ABCD3_HUMAN",3.36457243229586,2.20163386116965,1.76553474636298,1.58496250072116,4.37155886261196,0.597899563044147,-0.385691948112531,-0.754536354856553,-0.907260954739584,1.44958969466452,4
"ABCD4_HUMAN","ABCD4@ABCD4_HUMAN",2.78659636189081,1.20163386116965,1.76553474636298,2.56071495447448,2.37851162325373,1.00205584138824,-1.44890975364464,-0.576900688453146,0.652755742563737,0.370998858145813,2
"ABCE1_HUMAN","ABCE1@ABCE1_HUMAN",4.24031432933371,2.78659636189081,4.5909612413426,3.56071495447448,4.17791779219584,0.519126932706023,-1.52595913403167,1.01241595447918,-0.436931424977342,0.431347671823808,2
"ABCF1_HUMAN","ABCF1@ABCF1_HUMAN",3.10433665981474,4.52356195605701,1.76553474636298,4.56071495447448,4.17791779219584,-0.436682164123601,0.750404977670121,-1.55650051930328,0.78148097865265,0.461296727104107,3
"ABCF2_HUMAN","ABCF2@ABCF2_HUMAN",3.59693514238723,4.20163386116965,1.76553474636298,2.56071495447448,3.68929916053589,0.441930711433837,1.05752115829354,-1.42245654977561,-0.612953694153572,0.535958374201798,3
"ABCF3_HUMAN","ABCF3@ABCF3_HUMAN",3.78659636189081,2.78659636189081,2.78659636189081,4.14567745519564,4.37155886261196,0.281706618077324,-1.05218660177334,-1.05218660177334,0.760682453813199,1.06198413165616,3
"ABCG1_HUMAN","ABCG1@ABCG1_HUMAN",3.10433665981474,3.20163386116965,3.78659636189081,3.88752527074159,2.37851162325373,-0.275637762868581,-0.115414757061373,0.847865263791049,1.01406874059945,-1.47088148446054,1
"ABCG2_HUMAN","ABCG2@ABCG2_HUMAN",1.76553474636298,1.20163386116965,3.36457243229586,1.58496250072116,2.94485844580754,-0.436677951008722,-1.04202852169099,1.27989742799615,-0.630523207894919,0.82933225259848,2
"ABCG4_HUMAN","ABCG4@ABCG4_HUMAN",2.37851162325373,2.78659636189081,1.76553474636298,3.56071495447448,2.37851162325373,-0.295608180431008,0.321560577679359,-1.22264646940138,1.49230225258404,-0.295608180431008,3
"ABCG5_HUMAN","ABCG5@ABCG5_HUMAN",2.78659636189081,3.20163386116965,3.36457243229586,2.56071495447448,3.36457243229586,-0.739388625842046,0.401315143604711,0.849141286049392,-1.36020908986145,0.849141286049392,4
"ABCG8_HUMAN","ABCG8@ABCG8_HUMAN",3.59693514238723,3.20163386116965,1.76553474636298,2.56071495447448,2.37851162325373,1.25131994797932,0.699422765066782,-1.30557720205639,-0.195391787496625,-0.449773723493092,3
"ABHD1_HUMAN","ABHD1@ABHD1_HUMAN",2.37851162325373,3.20163386116965,1.76553474636298,1.58496250072116,1.37851162325373,0.428813375099406,1.54339271847572,-0.401210810226452,-0.645721389225054,-0.925273894123619,1
"ABHDA_HUMAN","ABHD10@ABHDA_HUMAN",3.78659636189081,2.78659636189081,1.76553474636298,3.15380533607904,3.95419631038688,0.794279695402296,-0.344879977436061,-1.50803219332855,0.0734296774635099,0.985202797898803,3
"ABHDB_HUMAN","ABHD11@ABHDB_HUMAN",3.36457243229586,3.52356195605701,2.78659636189081,3.88752527074159,4.17791779219584,-0.345778221267981,-0.0461248012749792,-1.43511104065027,0.639850283228464,1.18716377996477,3
"ABD12_HUMAN","ABHD12@ABD12_HUMAN",3.10433665981474,3.20163386116965,3.36457243229586,3.56071495447448,3.68929916053589,-1.15112661343741,-0.750799577655912,-0.0803926770967793,0.726631095437535,1.25568777275256,5
"AB12B_HUMAN","ABHD12B@AB12B_HUMAN",2.37851162325373,3.52356195605701,1.76553474636298,1.58496250072116,2.37851162325373,0.0689209354743532,1.57800859021011,-0.738935113342002,-0.976915347816811,0.0689209354743532,3
"ABHDD_HUMAN","ABHD13@ABHDD_HUMAN",3.36457243229586,2.78659636189081,1.76553474636298,1.58496250072116,3.36457243229586,0.925065004411182,0.249406313704517,-0.944222955055498,-1.15531336747138,0.925065004411182,4
"ABHEA_HUMAN","ABHD14A@ABHEA_HUMAN",1.76553474636298,3.20163386116965,2.78659636189081,4.37155886261196,3.95419631038688,-1.42072039121321,-0.0139784522052972,-0.420531628428869,1.13203058578812,0.723199886059256,5
"ABHEB_HUMAN","ABHD14B@ABHEB_HUMAN",4.10433665981474,3.78659636189081,5.24412594328373,2.56071495447448,4.95419631038687,-0.024185135058364,-0.323693119707869,1.05020169420883,-1.47923200524913,0.776908565806531,2
"ABH15_HUMAN","ABHD15@ABH15_HUMAN",1.76553474636298,1.20163386116965,3.78659636189081,3.15380533607904,1.37851162325373,-0.42831904661494,-0.919550506532441,1.33229008532247,0.781046298348025,-0.765466830523112,2
"ABHGA_HUMAN","ABHD16A@ABHGA_HUMAN",4.48542682717024,3.20163386116965,4.10433665981474,4.37155886261196,5.27426166125705,0.265004724643478,-1.45337901085943,-0.245092434857147,0.112590072535407,1.32087664853769,2
"ABHGB_HUMAN","ABHD16B@ABHGB_HUMAN",1.76553474636298,1.20163386116965,1.76553474636298,1.58496250072116,1.37851162325373,0.915657360662996,-1.36601168778364,0.915657360662996,0.185021685657459,-0.650324719199809,2
"AB17A_HUMAN","ABHD17A@AB17A_HUMAN",5.5909612413426,4.66106547980695,4.5909612413426,3.88752527074159,4.68929916053589,1.49811745433556,-0.0378196698708471,-0.153612973674914,-1.31549957047369,0.00881475968388352,1
"AB17B_HUMAN","ABHD17B@AB17B_HUMAN",3.95419631038688,3.20163386116965,2.78659636189081,4.14567745519564,3.95419631038688,0.591058890221552,-0.695496179746893,-1.40503011873046,0.918408518034251,0.591058890221552,3
"AB17C_HUMAN","ABHD17C@AB17C_HUMAN",3.10433665981474,3.52356195605701,3.36457243229586,4.14567745519564,2.94485844580754,-0.671207254163511,0.229909756230727,-0.111835280673869,1.56713550030828,-1.01400272170163,1
"ABD18_HUMAN","ABHD18@ABD18_HUMAN",3.59693514238723,3.78659636189081,3.36457243229586,1.58496250072116,4.37155886261196,0.243809898692565,0.424432795566496,0.0225204546405043,-1.67228200412246,0.981518855222899,4
"ABHD2_HUMAN","ABHD2@ABHD2_HUMAN",3.78659636189081,3.52356195605701,3.78659636189081,4.37155886261196,4.17791779219584,-0.419397260271816,-1.192730471634,-0.419397260271816,1.30041930811654,0.73110568406109,5
"ABHD3_HUMAN","ABHD3@ABHD3_HUMAN",2.37851162325373,1.20163386116965,4.37155886261196,3.15380533607904,3.36457243229586,-0.435605284927383,-1.43007550721837,1.24853404968893,0.219523510750466,0.397623231706357,2
"ABHD4_HUMAN","ABHD4@ABHD4_HUMAN",3.10433665981474,3.78659636189081,4.5909612413426,4.14567745519564,3.36457243229586,-1.16542087633803,-0.0198673981194928,1.33070773127617,0.583050514438086,-0.728469971256732,5
"ABHD5_HUMAN","ABHD5@ABHD5_HUMAN",3.59693514238723,3.52356195605701,3.78659636189081,3.88752527074159,3.68929916053589,-0.687058679300034,-1.19194074404018,0.618003195390032,1.31249662604489,-0.0515003980947124,2
"ABHD6_HUMAN","ABHD6@ABHD6_HUMAN",2.78659636189081,2.78659636189081,3.78659636189081,1.58496250072116,2.94485844580754,0.0110418621904829,0.0110418621904829,1.28397358067798,-1.51855599370097,0.212498688642021,2
"ABHD8_HUMAN","ABHD8@ABHD8_HUMAN",3.78659636189081,4.00898878322726,1.76553474636298,3.56071495447448,3.68929916053589,0.467627345868454,0.712689167893618,-1.75944963341887,0.21872089064663,0.360412229010167,3
"ABI1_HUMAN","ABI1@ABI1_HUMAN",3.95419631038688,4.37155886261196,4.5909612413426,3.88752527074159,2.94485844580754,0.00691352390330169,0.666250496436696,1.01285586241325,-0.0984114057077064,-1.58760847704554,1
"ABI2_HUMAN","ABI2@ABI2_HUMAN",4.10433665981474,4.66106547980695,4.10433665981474,4.37155886261196,5.36806987653208,-0.793800868205338,0.264625047701269,-0.793800868205338,-0.285770935876359,1.60874762458577,5
"ABI3_HUMAN","ABI3@ABI3_HUMAN",3.36457243229586,3.78659636189081,2.78659636189081,4.73335434061383,3.36457243229586,-0.335449735375864,0.24817634017719,-1.13474542000168,1.55746855057622,-0.335449735375864,3
"TARSH_HUMAN","ABI3BP@TARSH_HUMAN",0.765534746362977,1.20163386116965,3.36457243229586,3.56071495447448,1.37851162325373,-0.986129362393213,-0.652410188900137,1.0027504105258,1.15284592360042,-0.517056782832869,5
"ABITM_HUMAN","ABITRAM@ABITM_HUMAN",4.10433665981474,3.20163386116965,3.36457243229586,4.73335434061383,4.68929916053589,0.119322352385712,-1.13757296174067,-0.910702360645418,0.995147016589358,0.93380595341102,2
"ABL1_HUMAN","ABL1@ABL1_HUMAN",3.59693514238723,4.37155886261196,4.10433665981474,3.88752527074159,3.95419631038688,-1.35473369589797,1.36411602567415,0.426193531560043,-0.334792182438202,-0.100783678898024,4
"ABL2_HUMAN","ABL2@ABL2_HUMAN",3.10433665981474,3.52356195605701,2.78659636189081,2.56071495447448,3.36457243229586,0.0914275371560802,1.14498826914795,-0.707089880243717,-1.27475548409451,0.745429558034201,4
"ABLM2_HUMAN","ABLIM2@ABLM2_HUMAN",4.5909612413426,4.66106547980695,3.36457243229586,3.88752527074159,3.36457243229586,0.97500542503452,1.08574682312457,-0.962281310986395,-0.136189626186302,-0.962281310986395,3
"ABLM3_HUMAN","ABLIM3@ABLM3_HUMAN",2.37851162325373,1.20163386116965,3.78659636189081,3.56071495447448,3.68929916053589,-0.487355303030263,-1.54006448751736,0.772166955487413,0.570117566967272,0.685135268092939,2
"BGAT_HUMAN","ABO@BGAT_HUMAN",4.10433665981474,3.20163386116965,1.76553474636298,4.73335434061383,3.95419631038688,0.485688586633008,-0.307817713714375,-1.57019742188944,1.03861640904937,0.353710139921439,3
"ABR_HUMAN","ABR@ABR_HUMAN",4.24031432933371,4.00898878322726,4.5909612413426,4.37155886261196,4.17791779219584,-0.172448531412309,-1.23244443805547,1.43430998558884,0.428949240627179,-0.45836625674823,2
"ABRA_HUMAN","ABRA@ABRA_HUMAN",0.765534746362977,3.52356195605701,2.78659636189081,1.58496250072116,3.36457243229586,-1.37610332913549,0.938812987474432,0.32024995346262,-0.688326692204771,0.805367080403207,4
"ABRAL_HUMAN","ABRACL@ABRAL_HUMAN",3.10433665981474,4.66106547980695,4.37155886261196,3.88752527074159,3.36457243229586,-1.17986593972221,1.19478239303264,0.753166360095697,0.0148171067311469,-0.782899920137273,1
"ABRX1_HUMAN","ABRAXAS1@ABRX1_HUMAN",0.765534746362977,3.78659636189081,1.76553474636298,3.15380533607904,2.94485844580754,-1.4231772096679,1.07983728289935,-0.594655712555061,0.555556314834211,0.382439324489399,5
"ABRX2_HUMAN","ABRAXAS2@ABRX2_HUMAN",3.59693514238723,3.20163386116965,3.78659636189081,1.58496250072116,2.37851162325373,0.749408198596905,0.318327147822061,0.956236159141353,-1.44467343409646,-0.579298071463857,1
"ABT1_HUMAN","ABT1@ABT1_HUMAN",2.37851162325373,3.20163386116965,1.76553474636298,3.56071495447448,3.95419631038688,-0.666614809902164,0.257743854604094,-1.35498217649229,0.660988603156985,1.10286452863338,5
"ABTB1_HUMAN","ABTB1@ABTB1_HUMAN",3.95419631038688,4.78135971352466,4.37155886261196,4.73335434061383,2.94485844580754,-0.268797565810789,0.827176996943548,0.284199265226149,0.763570861340563,-1.60614955769947,1
"ABTB2_HUMAN","ABTB2@ABTB2_HUMAN",3.36457243229586,4.00898878322726,2.78659636189081,2.56071495447448,3.36457243229586,0.260030733369904,1.39621291723351,-0.75900938400853,-1.15726499996479,0.260030733369904,3
"THIK_HUMAN","ACAA1@THIK_HUMAN",4.48542682717024,4.00898878322726,5.24412594328373,4.73335434061383,3.95419631038688,0.000389270534828254,-0.889608541442427,1.41765760557754,0.463523873866709,-0.991962208536645,1
"THIM_HUMAN","ACAA2@THIM_HUMAN",4.24031432933371,3.78659636189081,3.78659636189081,3.15380533607904,5.0703893278914,0.328345460939862,-0.311658337466288,-0.311658337466288,-1.20425834270594,1.49922955669865,4
"ACACA_HUMAN","ACACA@ACACA_HUMAN",3.36457243229586,3.52356195605701,3.36457243229586,1.58496250072116,2.37851162325373,0.622488518280402,0.812325987527163,0.622488518280402,-1.50241026539077,-0.554892758697192,1
"ACACB_HUMAN","ACACB@ACACB_HUMAN",4.37155886261196,4.00898878322726,4.10433665981474,3.15380533607904,3.68929916053589,1.08409507588963,0.307236072204827,0.511532732687439,-1.52511854968437,-0.377745331097528,1
"ACD10_HUMAN","ACAD10@ACD10_HUMAN",3.59693514238723,4.37155886261196,1.76553474636298,3.15380533607904,3.36457243229586,0.364977797181456,1.18101857284524,-1.56434267248996,-0.101844972917264,0.120191275380529,3
"ACD11_HUMAN","ACAD11@ACD11_HUMAN",3.10433665981474,4.37155886261196,3.36457243229586,3.15380533607904,3.95419631038688,-0.878690598651627,1.41548799266107,-0.407559855675337,-0.789132526061342,0.659894987727239,4
"ACAD8_HUMAN","ACAD8@ACAD8_HUMAN",3.78659636189081,4.00898878322726,3.78659636189081,3.15380533607904,3.68929916053589,0.318009940884905,1.01451954319293,0.318009940884905,-1.6638247955851,0.0132853706223597,4
"ACAD9_HUMAN","ACAD9@ACAD9_HUMAN",0.765534746362977,1.20163386116965,1.76553474636298,1.58496250072116,1.37851162325373,-1.49161412131315,-0.357762372239664,1.10837223632055,0.638886861084536,0.102117396147721,5
"ACADL_HUMAN","ACADL@ACADL_HUMAN",1.76553474636298,1.20163386116965,2.78659636189081,4.88264304936184,3.36457243229586,-0.719086535129133,-1.11099596143455,-0.00945177045447887,1.44729439960077,0.392239867417388,2
"ACADM_HUMAN","ACADM@ACADM_HUMAN",4.48542682717024,5.44625622988956,3.36457243229586,4.37155886261196,4.68929916053589,0.0187428686462378,1.30469966434539,-1.48138849910608,-0.133655967631803,0.291601933746255,3
"ACADS_HUMAN","ACADS@ACADS_HUMAN",3.59693514238723,3.20163386116965,3.78659636189081,4.73335434061383,3.36457243229586,-0.23279590490413,-0.891604289053652,0.0832931327334767,1.66115822900132,-0.620051167777016,2
"ACDSB_HUMAN","ACADSB@ACDSB_HUMAN",3.78659636189081,2.78659636189081,3.36457243229586,4.14567745519564,4.53605290024021,0.0922149705740614,-1.37858249617039,-0.528496755979732,0.620350532962632,1.19451374861343,2
"ACADV_HUMAN","ACADVL@ACADV_HUMAN",5.82781902461732,6.19967234483636,5.36806987653208,5.56071495447448,5.61765111942733,0.35687457517579,1.53090638422195,-1.09466584327735,-0.486438251743891,-0.306676864376497,3
"PGCA_HUMAN","ACAN@PGCA_HUMAN",3.10433665981474,3.20163386116965,1.76553474636298,3.15380533607904,2.37851162325373,0.607337830820531,0.761395577928493,-1.51248477186515,0.685665189794523,-0.541913826678402,3
"ACAP2_HUMAN","ACAP2@ACAP2_HUMAN",2.37851162325373,3.20163386116965,3.36457243229586,3.88752527074159,3.36457243229586,-1.57566454822756,-0.0690579754437189,0.229177585340418,1.18636735299044,0.229177585340418,5
"ACAP3_HUMAN","ACAP3@ACAP3_HUMAN",3.78659636189081,2.78659636189081,4.37155886261196,1.58496250072116,2.37851162325373,0.724891353660753,-0.175649369571456,1.2516739071239,-1.25776959596948,-0.543146295243716,1
"THIL_HUMAN","ACAT1@THIL_HUMAN",4.10433665981474,3.78659636189081,4.37155886261196,3.56071495447448,2.94485844580754,0.641066899793325,0.0602882295006952,1.12950653627405,-0.35258701578686,-1.47827464978121,1
"THIC_HUMAN","ACAT2@THIC_HUMAN",3.36457243229586,4.20163386116965,2.78659636189081,3.88752527074159,3.68929916053589,-0.409514713417973,1.13909314073243,-1.47880097039493,0.557975658294528,0.191246884785951,3
"GCP60_HUMAN","ACBD3@GCP60_HUMAN",3.36457243229586,3.78659636189081,1.76553474636298,3.15380533607904,4.37155886261196,0.0785052482003674,0.513531228157903,-1.56979686817399,-0.138755329090897,1.11651572090662,3
"ACBD4_HUMAN","ACBD4@ACBD4_HUMAN",2.37851162325373,2.20163386116965,3.36457243229586,3.88752527074159,1.37851162325373,-0.265868846494402,-0.444242403240319,0.7285307411315,1.25590601264583,-1.27432550404261,1
"ACBD5_HUMAN","ACBD5@ACBD5_HUMAN",4.5909612413426,4.00898878322726,4.37155886261196,3.56071495447448,4.17791779219584,1.14852871139096,-0.340362068696383,0.587220054484496,-1.48720460613512,0.0918179089560523,2
"ACBD6_HUMAN","ACBD6@ACBD6_HUMAN",3.59693514238723,3.52356195605701,4.37155886261196,3.56071495447448,3.95419631038688,-0.564166754312988,-0.766627167117876,1.57327126642847,-0.664109997389328,0.421632652391726,2
"ACBD7_HUMAN","ACBD7@ACBD7_HUMAN",2.37851162325373,2.78659636189081,1.76553474636298,1.58496250072116,3.36457243229586,0.00338186142962907,0.560746837336964,-0.833826222756558,-1.0804530524631,1.35015057645307,4
"1A1L1_HUMAN","ACCS@1A1L1_HUMAN",1.76553474636298,3.20163386116965,3.78659636189081,2.56071495447448,2.94485844580754,-1.44217905630302,0.464337825926498,1.24091436691699,-0.386524557564994,0.123451421024519,4
"1A1L2_HUMAN","ACCSL@1A1L2_HUMAN",2.37851162325373,3.52356195605701,2.78659636189081,2.56071495447448,2.37851162325373,-0.728215319223755,1.67432240007908,0.128025624217684,-0.345917385849256,-0.728215319223755,1
"R4GNJ5_HUMAN","ACD@R4GNJ5_HUMAN",2.37851162325373,3.20163386116965,4.5909612413426,3.15380533607904,3.36457243229586,-1.20305377704226,-0.170871667827278,1.5713226255597,-0.23084787261755,0.0334506919273869,2
"ACE_HUMAN","ACE@ACE_HUMAN",3.36457243229586,1.20163386116965,1.76553474636298,3.15380533607904,3.68929916053589,0.671406131069933,-1.31900450441819,-0.80008347067586,0.47745098341982,0.970230860604295,2
"ACE2_HUMAN","ACE2@ACE2_HUMAN",3.59693514238723,3.52356195605701,4.5909612413426,3.15380533607904,4.53605290024021,-0.438438890352288,-0.551980929163524,1.09977630176195,-1.12416434651308,1.01480786426695,2
"ACER1_HUMAN","ACER1@ACER1_HUMAN",2.78659636189081,2.20163386116965,4.10433665981474,1.58496250072116,3.68929916053589,-0.0836900053450114,-0.647892878144047,1.18728524653039,-1.24267930070788,0.786976937666548,2
"ACER2_HUMAN","ACER2@ACER2_HUMAN",3.95419631038688,4.00898878322726,1.76553474636298,3.15380533607904,1.37851162325373,0.900061221599895,0.944813557833122,-0.88755144007495,0.246333361851481,-1.20365670120955,1
"ACER3_HUMAN","ACER3@ACER3_HUMAN",1.76553474636298,3.20163386116965,1.76553474636298,2.56071495447448,3.95419631038688,-0.93469750164228,0.583782370663396,-0.93469750164228,-0.093902372375939,1.3795150049971,5
"ACES_HUMAN","ACHE@ACES_HUMAN",2.78659636189081,2.78659636189081,1.76553474636298,2.56071495447448,3.36457243229586,0.231320178836204,0.231320178836204,-1.53402977313226,-0.159214266557522,1.23060368201737,3
"ACINU_HUMAN","ACIN1@ACINU_HUMAN",4.68929916053589,5.36806987653208,4.10433665981474,4.37155886261196,2.37851162325373,0.45531113973129,1.06494832777826,-0.0700723007272244,0.169933033117985,-1.62012019990031,1
"ACKR1_HUMAN","ACKR1@ACKR1_HUMAN",2.37851162325373,1.20163386116965,1.76553474636298,1.58496250072116,1.37851162325373,1.58062389652933,-1.01495455045753,0.228716653978093,-0.169531527788845,-0.624854472261046,2
"V9GYB7_HUMAN","ACKR2@V9GYB7_HUMAN",1.76553474636298,1.20163386116965,1.76553474636298,2.56071495447448,1.37851162325373,0.0595275223748556,-1.01812765617366,0.0595275223748556,1.57917413342221,-0.680101521998268,2
"ACKR3_HUMAN","ACKR3@ACKR3_HUMAN",3.10433665981474,3.52356195605701,1.76553474636298,1.58496250072116,2.94485844580754,0.604970747946979,1.09299455381535,-0.953540179144103,-1.16374589750656,0.41932077488833,4
"ACKR4_HUMAN","ACKR4@ACKR4_HUMAN",2.37851162325373,2.78659636189081,1.76553474636298,2.56071495447448,1.37851162325373,0.349970559663881,1.04821641602294,-0.698852206319357,0.661726204985497,-1.36106097435296,1
"ACLY_HUMAN","ACLY@ACLY_HUMAN",2.37851162325373,2.78659636189081,3.36457243229586,4.14567745519564,4.17791779219584,-1.23587987475932,-0.727542410732511,-0.00757701609624517,0.965419297869309,1.00558000371876,5
"ACMSD_HUMAN","ACMSD@ACMSD_HUMAN",2.37851162325373,3.20163386116965,3.78659636189081,1.58496250072116,3.68929916053589,-0.587866899390952,0.292424045000057,0.918014228903887,-1.43653077252787,0.813959398014882,4
"ACOC_HUMAN","ACO1@ACOC_HUMAN",4.24031432933371,3.78659636189081,4.10433665981474,3.88752527074159,2.94485844580754,0.884045284577097,-0.0121072616416781,0.615471537200299,0.187240582490353,-1.67465014262607,1
"ACON_HUMAN","ACO2@ACON_HUMAN",3.10433665981474,4.52356195605701,2.78659636189081,3.88752527074159,3.36457243229586,-0.626377887351865,1.44590393096225,-1.09032638381459,0.517194963999945,-0.246394623795737,3
"IRG1_HUMAN","ACOD1@IRG1_HUMAN",1.76553474636298,2.20163386116965,3.78659636189081,1.58496250072116,2.37851162325373,-0.665842009632329,-0.163390819459847,1.66272225398479,-0.873888154773145,0.0403987298805341,2
"ACOT1_HUMAN","ACOT1@ACOT1_HUMAN",2.37851162325373,3.20163386116965,3.78659636189081,1.58496250072116,3.36457243229586,-0.55175553001546,0.38515652494009,1.05098523588615,-1.4550062318585,0.570620001047715,4
"ACO11_HUMAN","ACOT11@ACO11_HUMAN",4.10433665981474,2.78659636189081,5.10433665981474,3.88752527074159,3.95419631038688,0.166299964959531,-1.43398274399919,1.38071430098608,-0.0969988941447299,-0.0160326278016976,2
"ACO12_HUMAN","ACOT12@ACO12_HUMAN",1.76553474636298,3.20163386116965,3.78659636189081,1.58496250072116,2.37851162325373,-0.82812094538879,0.700666523221275,1.32338352895503,-1.02034764023858,-0.175581466548939,4
