"","Dim.1","Dim.2"
"ELP6_HUMAN",0.00846948036458984,0.000920002349182639
"ESPB1_HUMAN",0.00069674376945545,0.0127039319093392
"EMB_HUMAN",0.0045246496389808,0.0069005996366833
"EMC1_HUMAN",0.00844042244232119,0.000964055882322216
"EMC10_HUMAN",0.00882723653796627,0.000377622777305987
"EMC2_HUMAN",0.00273459794456849,0.00961442414595561
"EMC3_HUMAN",0.00894493660569699,0.000199182495638319
"EMC4_HUMAN",0.00666537613797426,0.00365513133051548
"EMC6_HUMAN",0.000560951503903221,0.0129098010356754
"EMC7_HUMAN",0.00854989527722224,0.000798088573455357
"EMC8_HUMAN",0.00475927245236082,0.00654489753971443
"EMC9_HUMAN",0.00825033446889872,0.00125224052123632
"MUCEN_HUMAN",0.00862751944232153,0.000680405736464782
"EMD_HUMAN",0.00432794738957741,0.00719881191017603
"EME1_HUMAN",0.00876290332583823,0.000475155741509412
"EME2_HUMAN",0.00805312622681548,0.00155121990963411
"NEP1_HUMAN",0.00638233124002174,0.00408424417886843
"EMID1_HUMAN",0.00468556325314918,0.00665664505628269
"EMIL1_HUMAN",0.00627626914069906,0.00424504061035974
"EMIL2_HUMAN",0.00503361282691194,0.00612898126497007
"EMIL3_HUMAN",0.00595716852926436,0.00472881605826355
"EMAL1_HUMAN",0.00907378035332857,3.84773448000372e-06
"EMAL2_HUMAN",0.00444814020923225,0.00701659246878445
"EMAL3_HUMAN",0.00644877234772848,0.00398351551998061
"EMAL4_HUMAN",0.00788165906480304,0.00181117429433567
"EMAL5_HUMAN",0.00445399663220122,0.00700771378430876
"EMAL6_HUMAN",0.0076343627278629,0.00218609020449408
"EMP1_HUMAN",0.00759902678085067,0.00223966159539831
"EMP2_HUMAN",0.00892423061310197,0.000230574008167587
"EMP3_HUMAN",3.22825151899745e-06,0.0137553425563119
"EMSY_HUMAN",0.00893284799757196,0.000217509542346016
"EMX1_HUMAN",0.00814878676828963,0.00140619285659806
"EMX2_HUMAN",0.00907414924021042,3.28848009410585e-06
"HME1_HUMAN",0.00512811659846804,0.00598570794372009
"ENAH_HUMAN",7.21868625913415e-05,0.0136507972130474
"ENAM_HUMAN",0.00842342976143849,0.000989817794115976
"ENC1_HUMAN",0.00384159350483395,0.0079361532376453
"ENDD1_HUMAN",0.00323928373529775,0.00884929056202733
"NUCG_HUMAN",0.00170477254176885,0.0111757005197681
"ENDOU_HUMAN",0.00698075249460928,0.0031770020737165
"ENDOV_HUMAN",0.00871243350395102,0.000551670984082328
"EGLN_HUMAN",0.00847977582184901,0.000904393825511893
"ENASE_HUMAN",0.00907620405522641,1.73258690256828e-07
"ENHO_HUMAN",0.00477657192578853,0.00651867051223145
"ENKD1_HUMAN",0.0060362704772718,0.00460889281475969
"ENKUR_HUMAN",0.00906936125504657,1.05473495045576e-05
"ENOA_HUMAN",0.00512811659846804,0.00598570794372009
"ENOG_HUMAN",0.00882682225954062,0.000378250847963833
"ENOB_HUMAN",8.32624481596182e-05,0.0136340059686026
"ENO4_HUMAN",0.00240593031989819,0.0101127037531976
"ENOPH_HUMAN",0.00837776208832914,0.00105905269439983
"ENOX1_HUMAN",0.00860078674318773,0.000720934093458556
"ENOX2_HUMAN",0.00198860301478116,0.0107453966930442
"AMPE_HUMAN",0.00834747973079551,0.00110496254400353
"ENPP1_HUMAN",0.00861386630064036,0.000701104708812177
"ENPP2_HUMAN",0.00825033446889872,0.00125224052123632
"ENPP3_HUMAN",0.00512811659846804,0.00598570794372009
"ENPP4_HUMAN",0.0089182614021458,0.000239623685919601
"ENPP5_HUMAN",0.00903722331206978,5.92703766664406e-05
"ENPP6_HUMAN",0.00787139073595539,0.00182674168972598
"ENPP7_HUMAN",0.0065544887593413,0.00382324317155473
"ENSA_HUMAN",0.00134020842664165,0.0117284013350138
"ENTD1_HUMAN",0.00773152284205019,0.00203878971030835
"ENTP1_HUMAN",0.00898842035713326,0.000133258550105822
"ENTP2_HUMAN",0.0087874125373997,0.000437998323516365
"ENTP3_HUMAN",0.00526165958597061,0.00578324885627759
"ENTP4_HUMAN",0.00380584560144669,0.0079903491788409
"ENTP5_HUMAN",0.00719073906072234,0.0028586499884029
"ENTP6_HUMAN",0.00574191752634451,0.00505514934192947
"ENTP7_HUMAN",0.000718271933589045,0.012671293936007
"ENTP8_HUMAN",0.0050976053340321,0.00603196482976082
"ENTR1_HUMAN",0.00886561378409834,0.00031944059660323
"ENY2_HUMAN",0.00798545893246029,0.00165380754018718
"EOGT_HUMAN",0.0078616802034649,0.00184146343276436
"EOMES_HUMAN",0.00810413744391119,0.00147388387982331
"EP300_HUMAN",0.00865372005918926,0.00064068404773618
"EP400_HUMAN",0.00810376835490588,0.00147444344064037
"EPAS1_HUMAN",0.00867053672524148,0.000615188984862161
"EPB41_HUMAN",0.00247166303796842,0.0100130490550026
"E41L1_HUMAN",0.000326351430452009,0.0132654686575638
"E41L2_HUMAN",0.00683491477695447,0.00339810070108205
"E41L3_HUMAN",0.00139219602505346,0.0116495850532334
"E41LA_HUMAN",0.000643126871500101,0.0127852183058364
"E41LB_HUMAN",0.0026104677214128,0.00980261292452155
"E41L5_HUMAN",0.00870932146192229,0.000556389024325424
"EPB42_HUMAN",0.00904084025023512,5.37868839425941e-05
"EPC1_HUMAN",0.00540917357811838,0.00555960889738655
"EPC2_HUMAN",0.000314731585840968,0.0132830850309891
"EPCAM_HUMAN",0.00900548863246778,0.000107382032640735
"EPDR1_HUMAN",5.12289709463163e-05,0.0136825706194728
"EPG5_HUMAN",0.00795326776215965,0.0017026112631281
"EPGN_HUMAN",0.00552490724650882,0.00538414979371558
"EPHA1_HUMAN",0.00384082608763025,0.00793731668762969
"EPHAA_HUMAN",0.000157773103120321,0.0135210433975967
"EPHA2_HUMAN",0.0014706299424921,0.0115306745836824
"EPHA3_HUMAN",0.00626617453249217,0.00426034463495813
"EPHA4_HUMAN",0.00899118243249626,0.000129071080079113
"EPHA5_HUMAN",0.00695309283299428,0.00321893576079562
"EPHA6_HUMAN",0.00600579810195816,0.00465509074258477
"EPHA7_HUMAN",0.000161900826383989,0.013514785524377
"EPHA8_HUMAN",0.000178842690084775,0.0134891006544442
"EPHB1_HUMAN",0.009050415584021,3.92701101568113e-05
"EPHB2_HUMAN",0.000208268052316271,0.0134444900605338
"EPHB3_HUMAN",0.00321012029152763,0.00889350407202009
"EPHB4_HUMAN",0.00124198298406635,0.0118773169302041
"EPHB6_HUMAN",0.00617313914472588,0.00440139179931525
"HYEP_HUMAN",0.00857650994652104,0.000757739156690073
"HYES_HUMAN",0.00598127851008118,0.0046922638977518
"EPHX3_HUMAN",0.00906986825499515,9.77870752009603e-06
"EPHX4_HUMAN",0.000197853233201866,0.0134602795438546
"EPM2A_HUMAN",0.00830190683828344,0.00117405375128193
"EPMIP_HUMAN",0.00875965032259718,0.000480087487308644
"EPN1_HUMAN",0.00906012698911732,2.45470441961408e-05
"EPN2_HUMAN",0.00163775641625123,0.0112773009397525
"EPN3_HUMAN",0.00593019857903404,0.00476970410198746
"EPO_HUMAN",0.00686349523934629,0.00335477102542667
"EPOP_HUMAN",0.00733517074508981,0.00263968299087124
"EPOR_HUMAN",0.00804395453161029,0.00156512474339803
"EPPI_HUMAN",0.00810413744391119,0.00147388387982331
"EPIPL_HUMAN",0.00862383823342908,0.000685986667421915
"SYEP_HUMAN",0.00806345339533,0.00153556330982006
"EPS15_HUMAN",0.00801087810315602,0.00161527057019085
"EP15R_HUMAN",0.00855396337904443,0.00079192108987621
"EPS8_HUMAN",0.0014102676958939,0.0116221873286854
"B4DKV7_HUMAN",8.02952149693271e-06,0.0137480635463356
"ES8L2_HUMAN",0.000551745794790858,0.0129237574365393
"ES8L3_HUMAN",0.00142739017157878,0.0115962286402752
"ESIP1_HUMAN",0.00642230551714416,0.00402364080448885
"EPX",0.00715159146465501,0.00291800006528518
"EPYC_HUMAN",0.00390766565972731,0.00783598393309948
"EQTN_HUMAN",0.00874071441260552,0.00050879544965472
"ERAL1_HUMAN",0.000379005832105726,0.0131856414625308
"ERAP1_HUMAN",0.00807781754501877,0.0015137864071741
"ERAP2_HUMAN",0.00144081269479822,0.0115758792991905
"RASE_HUMAN",0.00597244176895206,0.00470566092127529
"ERBB2_HUMAN",0.00676579797935039,0.00350288586450842
"ERBB3_HUMAN",0.00387279600004536,0.00788884840476282
"ERBB4_HUMAN",0.00620137720926631,0.00435858121910511
"ERBIN_HUMAN",0.00907445162839611,2.83004167458416e-06
"RB6I2_HUMAN",0.00405717991916232,0.00760931145039594
"ERC2_HUMAN",0.00907627736660262,6.21142969470717e-08
"ERCC1_HUMAN",0.000883508393280669,0.0124207856654715
"ERCC2_HUMAN",0.0019995396881468,0.0107288160477355
"ERCC3_HUMAN",0.00152451568122086,0.0114489806086318
"XPF_HUMAN",0.00700092499707321,0.00314641936385908
"ERCC5_HUMAN",0.00512811659846804,0.00598570794372009
"ERC6L_HUMAN",0.00015883890608895,0.0135194275770998
"ER6L2_HUMAN",6.91809668511716e-05,0.0136553543292232
"ERCC8_HUMAN",0.00708159712342523,0.00302411563688147
"EREG_HUMAN",0.00512811659846804,0.00598570794372009
"ERF_HUMAN",0.000134741728089939,0.0135559603277808
"ERFE_HUMAN",0.00797113934721197,0.00167551688049897
"ERG_HUMAN",0.00846647348071798,0.000924560963424592
"ERG28_HUMAN",0.0013721146756301,0.0116800295696763
"ERGI1_HUMAN",0.00635522115248431,0.00412534467905916
"ERGI2_HUMAN",0.00395372690231387,0.00776615235815176
"ERGI3_HUMAN",0.00839167567032293,0.00103795887909585
"ERH_HUMAN",0.00767781864273692,0.00212020846084048
"ERI1_HUMAN",0.00489852237942368,0.00633378639350719
"ERI2_HUMAN",0.00895448045844756,0.000184713448968803
"ERI3_HUMAN",0.00645957288678683,0.00396714126235379
"ERIC1_HUMAN",0.00721030590994371,0.00282898548477323
"ERIC2_HUMAN",0.00662584005350464,0.00371507037885106
"ERIC3_HUMAN",0.00830190683828344,0.00117405375128193
"ERIC4_HUMAN",0.00116054784179354,0.0120007774345603
"ERIC5_HUMAN",0.00867761250473532,0.000604461683593345
"ERIP6_HUMAN",0.00666084761854352,0.00366199683448974
"ERI6B_HUMAN",0.000496161654466113,0.0130080262891155
"ERLEC_HUMAN",0.00295846804250847,0.00927502380317266
"ERLN1_HUMAN",0.000161900826383989,0.013514785524377
"ERLN2_HUMAN",0.000295629480943102,0.0133120449546675
"ERMAP_HUMAN",0.00500005015107726,0.00617986427162359
"EMARD_HUMAN",0.00630894562702716,0.00419550111954453
"ERMIN_HUMAN",0.00890389745616433,0.00026140027973308
"ERMP1_HUMAN",0.00448181563333119,0.00696553852907677
"ERN1_HUMAN",0.00512811659846804,0.00598570794372009
"ERN2_HUMAN",0.00664602608644541,0.00368446715598833
"ERO1A_HUMAN",0.0090450362076257,4.74255637405097e-05
"ERO1B_HUMAN",0.00315567040550488,0.008976053327819
"ERP27_HUMAN",0.0037375514507906,0.0080938871607152
"ERP29_HUMAN",0.00199468703197455,0.0107361729622293
"ERP44_HUMAN",0.0090726246218563,5.59989192071074e-06
"ERRFI_HUMAN",4.22196183995115e-05,0.0136962293321404
"ENR1_HUMAN",0.00674954296372209,0.00352752943203673
"SYCY2_HUMAN",0.00145485465323686,0.011554590857584
"MER34_HUMAN",0.00279286847394909,0.00952608256828236
"ERVV1_HUMAN",0.00878944150594581,0.000434922286893354
"ERVV2_HUMAN",0.00719026921760121,0.00285936229843359
"SYCY1_HUMAN",0.00519992702845334,0.00587683907388587
"ESAM_HUMAN",0.00905546787156393,3.16105426679718e-05
"ESCO1_HUMAN",0.00178290749808454,0.0110572432930062
"ESCO2_HUMAN",0.00279286847394909,0.00952608256828236
"ESTD_HUMAN",0.00188660443234901,0.0109000325919847
"ESF1_HUMAN",0.00905139642475057,3.77830974521802e-05
"ESM1_HUMAN",0.00788165906480304,0.00181117429433567
"ESPL1_HUMAN",0.00849926716756323,0.000874843789676086
"ESPN_HUMAN",0.00849345454789017,0.000883656065757788
"ESPNL_HUMAN",0.00841866486629143,0.000997041657691849
"ESR1_HUMAN",0.00774966652185884,0.00201128281589462
"ESR2_HUMAN",0.00479180003849352,0.00649558379042443
"ESRP1_HUMAN",0.00539181865090411,0.00558591999609808
"ESRP2_HUMAN",0.00123197886146381,0.0118924837732607
"ERR1_HUMAN",0.00257735740505519,0.00985281012738531
"ERR2_HUMAN",0.00502637476218696,0.00613995460027188
"ERR3_HUMAN",0.0080388267030249,0.00157289883558643
"ESX1_HUMAN",0.00606777817328588,0.00456112527936342
"ESYT1_HUMAN",0.00178290749808454,0.0110572432930062
"ESYT2_HUMAN",0.00568024579449152,0.00514864734422425
"ESYT3_HUMAN",0.00906328160142399,1.97644648875132e-05
"ETAA1_HUMAN",0.00822192196734595,0.00129531555830043
"ERF1_HUMAN",0.00256632904750561,0.00986952977135358
"ETFA_HUMAN",0.000281408076806632,0.013333605446592
"ETFB_HUMAN",0.00774084191626849,0.00202466144122175
"ETKMT_HUMAN",0.00888927038164009,0.000283575792019592
"ETFD_HUMAN",0.000371082151983558,0.0131976542314281
"ETFR1_HUMAN",0.00903870153420369,5.70293042607058e-05
"ETHE1_HUMAN",0.000142360212548604,0.0135444102536059
"EKI1_HUMAN",0.000434800979757973,0.0131010527103346
"EKI2_HUMAN",0.00839787321209544,0.00102856303828738
"AT2L1_HUMAN",0.000396887251284428,0.0131585321707829
"ETS1_HUMAN",0.00888548569573302,0.000289313600266406
"ETS2_HUMAN",0.00607693352983376,0.00454724521597289
"ETV1_HUMAN",0.00431906797219157,0.00721227363343518
"ETV2_HUMAN",0.00837216848241177,0.00106753293264164
"ETV3_HUMAN",0.00905646851516894,3.00935076299366e-05
"ETV3L_HUMAN",0.00846553254349587,0.000925987480045964
"ETV4_HUMAN",0.00797919614655976,0.00166330229496227
"ETV5_HUMAN",0.00859218438640769,0.00073397577641102
"ETV6_HUMAN",0.00235300582745141,0.0101929404218879
"ETV7_HUMAN",0.00671537304425102,0.00357933305604949
"EVA1A_HUMAN",0.00295846804250847,0.00927502380317267
"EVA1B_HUMAN",0.00891149924372929,0.000249875519039047
"EVA1C_HUMAN",0.00547866672188197,0.00545425317086718
"LBN_HUMAN",0.00701407882754429,0.0031264773769129
"EVI2A_HUMAN",0.00900548863246778,0.000107382032640735
"EVI2B_HUMAN",0.00121454097694103,0.0119189206401712
"EVI5_HUMAN",0.00127856056257953,0.0118218631523222
"EVI5L_HUMAN",0.00907066025237775,8.577992526852e-06
"EVL_HUMAN",0.00879771604436316,0.000422377596016605
"EVPL_HUMAN",0.00507694253557621,0.00606329085741398
"EVPLL_HUMAN",0.00846877925416886,0.000921065274153039
"EVX1_HUMAN",0.00462166743774159,0.00675351490112255
"EVX2_HUMAN",0.00394535459087477,0.00777884527872698
"EWS_HUMAN",0.00636261475585776,0.00411413553794366
"EXD1_HUMAN",0.00549650402489575,0.00542721076184094
"EXD2_HUMAN",0.00906350048609626,1.94326227456416e-05
"MUT7_HUMAN",0.00396450334242521,0.00774981463595723
"EXO1_HUMAN",0.00263545814334767,0.00976472596306921
"EXO5_HUMAN",0.00526180781494127,0.0057830241323687
"EXOC1_HUMAN",0.00127278473714114,0.0118306196461625
"EXC1L_HUMAN",0.00793428277942037,0.00173139362266946
"EXOC2_HUMAN",0.00152451568122086,0.0114489806086318
"EXOC3_HUMAN",7.45009562982291e-05,0.0136472889097743
"EX3L1_HUMAN",0.00734890802628842,0.00261885645802629
"EX3L2_HUMAN",0.00668316521110883,0.00362816204084606
"EX3L4_HUMAN",0.00395018676904385,0.00777151941010001
"EXOC4_HUMAN",0.00357399086086188,0.00834185471332005
"EXOC5_HUMAN",0.00904084025023512,5.37868839425941e-05
"EXOC6_HUMAN",0.00231285849633747,0.0102538061563798
"EXC6B_HUMAN",0.000325883662174825,0.0132661778220082
"EXOC7_HUMAN",0.000553540396146992,0.0129210367144731
"EXOC8_HUMAN",0.00753307146249783,0.00233965376882086
"EXOG_HUMAN",0.00379331743839216,0.00800934261688499
"EXOS1_HUMAN",0.00907502561430412,1.95984500372864e-06
"EXOSX_HUMAN",1.31173577818497e-06,0.0137582481078142
"EXOS2_HUMAN",0.00895553198310272,0.000183119275241715
"EXOS3_HUMAN",0.00907427037770655,3.10482846717037e-06
"EXOS4_HUMAN",0.000327836677631655,0.0132632169347722
"EXOS5_HUMAN",0.0079364830350218,0.00172805790471423
"EXOS6_HUMAN",0.00882960280338582,0.000374035378623002
"EXOS7_HUMAN",0.00902570296699747,7.67359028912353e-05
"EXOS8_HUMAN",0.00135753352805897,0.0117021354539786
"EXOS9_HUMAN",0.00391614194413943,0.0078231333833323
"EXPH5_HUMAN",0.00525349915505406,0.00579562055341706
"EXT1_HUMAN",0.00196535557502628,0.0107806411901622
"EXT2_HUMAN",0.00679380305419159,0.00346042851049704
"EXTL1_HUMAN",0.00901749253655609,8.9183402275232e-05
"EXTL2_HUMAN",3.70550708408192e-06,0.0137546190085765
"EXTL3_HUMAN",0.00318317116263967,0.00893436054935406
"EYA1_HUMAN",0.0088043458513415,0.000412326415525153
"EYA2_HUMAN",0.00218612250906211,0.0104459454278591
"EYA3_HUMAN",0.00708739083818519,0.0030153320217689
"EYA4_HUMAN",0.00890198907459863,0.000264293499343615
"EYS_HUMAN",0.00499981684671955,0.00618021797486376
"EZH1_HUMAN",4.27965507601715e-06,0.0137537485661768
"EZH2_HUMAN",0.00428308880752987,0.00726682018043521
"EZHIP_HUMAN",0.00782622260996746,0.00189521924695329
"EZRI_HUMAN",0.00717281232928967,0.0028858279762145
"FA10_HUMAN",0.00152451568122086,0.0114489806086318
"FA11_HUMAN",0.00160239743777488,0.011330907247722
"JAM1_HUMAN",0.00126584070080805,0.011841147216988
"FA12_HUMAN",0.000856894044172164,0.0124611345968094
"F13A_HUMAN",0.00877145827172522,0.000462185936281961
"F13B_HUMAN",0.00676743414168641,0.00350040534539127
"THRB_HUMAN",0.00825033446889872,0.00125224052123632
"PAR1_HUMAN",0.00500883858976086,0.00616654047747159
"PAR2_HUMAN",0.00848282825379389,0.000899766157690466
"PAR3_HUMAN",0.00479251454711711,0.00649450055298451
"PAR4_HUMAN",0.000174732842195278,0.0134953314275367
"TF_HUMAN",0.00279286847394909,0.00952608256828236
"FA5_HUMAN",0.00902025658959474,8.49929339749585e-05
"FA7_HUMAN",0.00710869137719011,0.00298303914162893
"FA8_HUMAN",0.00624088713410198,0.00429868183032585
"F8A1",0.00581328588257279,0.00494695068212352
"FA9_HUMAN",0.00368120625749345,0.00817930981472408
"H3BP32_HUMAN",0.00796188565496475,0.00168954602664048
"FAAH1_HUMAN",0.000880394352126446,0.0124255067365074
"FAAH2_HUMAN",0.00426320504290358,0.0072969651466103
"FP100_HUMAN",0.00404257970223102,0.00763144624497882
"FAP20_HUMAN",0.00111970285700013,0.0120627008533976
"FAP24_HUMAN",0.000844032686601814,0.012480633177496
"FABPL_HUMAN",0.00855265764464478,0.000793900660649104
"FBP12_HUMAN",0.00857111884085418,0.000765912392545005
"FABPI_HUMAN",0.00335193875857722,0.00867849886689206
"FABPH_HUMAN",0.00649250035833995,0.00391722126305519
"FABP4_HUMAN",0.00220348083802382,0.0104196291718966
"FABP5_HUMAN",8.32624481596182e-05,0.0136340059686026
"FABP6_HUMAN",0.00728338448117457,0.0027181940376167
"FABP7_HUMAN",5.81989116008313e-05,0.0136720037761601
"FABP9_HUMAN",0.00231285849633747,0.0102538061563798
"FADD_HUMAN",0.00257213975178383,0.00986072039912378
"FADS1_HUMAN",0.00194822787858432,0.0108066077935494
"FADS2_HUMAN",0.00731337757415011,0.00267272273023479
"FADS3_HUMAN",1.63086241441864e-05,0.0137355119358156
"FADS6_HUMAN",0.00527115481732183,0.00576885352253227
"FAF1_HUMAN",0.00889660775792498,0.000272451894504281
"FAF2_HUMAN",0.00904675102862111,4.48257934317049e-05
"FAAA_HUMAN",0.00143846964369596,0.0115794315035918
"FAHD1_HUMAN",0.00111406884251912,0.0120712423534179
"FAH2B_HUMAN",0.00527800488921966,0.00575846840736234
"FAIM1_HUMAN",0.00898212864313212,0.000142797161596693
"LFG2_HUMAN",0.00512811659846804,0.00598570794372009
"F102A_HUMAN",0.00882780182582662,0.000376765767391187
"F102B_HUMAN",0.000710118629145627,0.0126836548289908
"F104A_HUMAN",0.0083396430440216,0.00111684342582661
"F104B_HUMAN",0.00451512085255782,0.00691504584190687
"F106A_HUMAN",0.000979508040977464,0.0122752445072948
"F107A_HUMAN",0.00406973570557064,0.0075902761337096
"F107B_HUMAN",0.00861708471421378,0.000696225402999988
"V9GZ26_HUMAN",0.00662590159771027,0.00371497707418594
"F110B_HUMAN",0.000133291090318475,0.0135581595806575
"F110C_HUMAN",0.00279286847394909,0.00952608256828237
"F110D_HUMAN",0.00598277493498167,0.00468999522887263
"F111A_HUMAN",3.19728548869708e-05,0.013711764033204
"F111B_HUMAN",0.000769905182949401,0.0125930148683998
"NXP20_HUMAN",0.000244078962740514,0.0133901985969342
"F1142_HUMAN",0.00895313609248733,0.000186751587478211
"F117A_HUMAN",0.00695664364944541,0.00321355251251119
"F117B_HUMAN",0.0023690986416638,0.0101685427613235
"F118A_HUMAN",0.00907628951755775,4.36927284864084e-08
"F118B_HUMAN",0.00896802045773041,0.000164186007206053
"F120A_HUMAN",0.00117124141368464,0.0119845653455016
"F120S_HUMAN",0.00903870153420368,5.70293042607058e-05
"F120B_HUMAN",0.00902850042173837,7.24947956298428e-05
"F120C_HUMAN",0.00426299364289478,0.00729728564155854
"PBIR1_HUMAN",0.00695828475686547,0.00321106449635359
"PBIR2_HUMAN",0.00567509829720261,0.0051564512553336
"PBIR3_HUMAN",0.00365996873477044,0.00821150715844429
"F124A_HUMAN",0.00806787447335678,0.00152886069338505
"F124B_HUMAN",0.00881682305656179,0.000393410232579299
"HYCCI_HUMAN",0.000893801424138881,0.0124051808203685
"F126B_HUMAN",0.0066029131323862,0.00374982895071093
"F131A_HUMAN",0.00537551090968752,0.00561064349874491
"F131B_HUMAN",0.00736654509179804,0.00259211762092955
"F131C_HUMAN",0.00905139879202979,3.77795085165052e-05
"F133A_HUMAN",0.0088672049783013,0.000317028251842185
"F133B_HUMAN",0.00695729543844069,0.00321256436174673
"F135A_HUMAN",0.00839787321209544,0.00102856303828738
"F135B_HUMAN",0.00768110709355038,0.00211522297441977
"F136A_HUMAN",0.00862383823342908,0.000685986667421915
"FA13A_HUMAN",0.00773502262650445,0.00203348382955697
"FA13B_HUMAN",0.000863218568868754,0.0124515462423586
"FA13C_HUMAN",0.00391652505271936,0.00782255256800865
"F149A_HUMAN",0.00302625657746376,0.0091722523646811
"F149B_HUMAN",0.00402307799751785,0.0076610119856715
"F151A_HUMAN",0.00803546063307584,0.00157800199721925
"F151B_HUMAN",0.000232746166539741,0.013407379787949
"F153B_HUMAN",0.00152498409016891,0.0114482704728925
"F155A_HUMAN",0.000508478779147728,0.0129893527977582
"F155B_HUMAN",0.00874219374811927,0.000506552689299148
"FA156_HUMAN",0.00904711220669885,4.42782260499226e-05
"FHI1A_HUMAN",0.00555485673832453,0.00533874458827742
"FHI1B_HUMAN",0.000145977282325258,0.0135389265613514
"FHI2A_HUMAN",0.00315203135535844,0.00898157034361732
"FHI2B_HUMAN",0.000960039802327822,0.0123047595114505
